typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","798","TUV","Tuvalu","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","186","186","186","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","800","UGA","Uganda","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","148885","123986","148885","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","804","UKR","Ukraine","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","22229886","21343389","22229886","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","807","MKD","North Macedonia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","24132316","23422526","24132316","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","818","EGY","Egypt","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","542768010","488970023","542768010","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","826","GBR","United Kingdom","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2939762133","2829207818","2939762133","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","834","TZA","United Rep. of Tanzania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","1653800","1601939","1653800","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","842","USA","USA","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","40190737125","38413330999","40190737125","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","854","BFA","Burkina Faso","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2104","1972","2104","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","858","URY","Uruguay","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2208366749","2140160226","2208366749","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","860","UZB","Uzbekistan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","413103264","369263616","413103264","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","862","VEN","Venezuela","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","468002513","412736502","468002513","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","882","WSM","Samoa","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","993276","936122","993276","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","887","YEM","Yemen","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false","2320","1968","2320","4","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","894","ZMB","Zambia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","1457798","1376305","1457798","0","false","true",
"C","A","20230101","2023","52","2023","76","BRA","Brazil","M","Import","899","_X ","Areas, nes","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false","50","50","50","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","0","W00","World","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"5502716523.754","5502716523.754","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","24","AGO","Angola","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2237564.167","2237564.167","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","36","AUS","Australia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"121187108.634","121187108.634","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","40","AUT","Austria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"25466.48","25466.48","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","44","BHS","Bahamas","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1963.169","1963.169","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","48","BHR","Bahrain","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"110.323","110.323","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","50","BGD","Bangladesh","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1902.274","1902.274","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","51","ARM","Armenia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1648141.194","1648141.194","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","56","BEL","Belgium","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"985865506.833","985865506.833","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","68","BOL","Bolivia (Plurinational State of)","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.735","0.735","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","76","BRA","Brazil","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"19999.774","19999.774","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","100","BGR","Bulgaria","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"498.993","498.993","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","108","BDI","Burundi","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2.648","2.648","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","116","KHM","Cambodia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"32313918.399","32313918.399","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","120","CMR","Cameroon","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"437.711","437.711","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","124","CAN","Canada","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1213958.384","1213958.384","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","144","LKA","Sri Lanka","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"26714657.401","26714657.401","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","148","TCD","Chad","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"301.404","301.404","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","156","CHN","China","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"351717643.167","351717643.167","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","170","COL","Colombia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"0.735","0.735","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","178","COG","Congo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"88870.85","88870.85","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"14582794.989","14582794.989","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","188","CRI","Costa Rica","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2.648","2.648","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","191","HRV","Croatia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"89.318","89.318","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","196","CYP","Cyprus","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"882.588","882.588","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","203","CZE","Czechia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"55376.91","55376.91","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","204","BEN","Benin","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"24240.447","24240.447","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","208","DNK","Denmark","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"4972.672","4972.672","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","214","DOM","Dominican Rep.","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"530.984","530.984","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","222","SLV","El Salvador","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"44.865","44.865","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","226","GNQ","Equatorial Guinea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1557.032","1557.032","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","231","ETH","Ethiopia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2961.721","2961.721","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","232","ERI","Eritrea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"281651.63","281651.63","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","246","FIN","Finland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"841.558","841.558","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","251","FRA","France","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"181982.769","181982.769","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","266","GAB","Gabon","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2.648","2.648","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","268","GEO","Georgia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"208.478","208.478","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","270","GMB","Gambia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1925.644","1925.644","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","276","DEU","Germany","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1879077.258","1879077.258","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","288","GHA","Ghana","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"83104.459","83104.459","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","300","GRC","Greece","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"8273.524","8273.524","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","308","GRD","Grenada","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"113.457","113.457","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","320","GTM","Guatemala","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"731.665","731.665","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"322884523.301","322884523.301","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","348","HUN","Hungary","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"89465.562","89465.562","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","360","IDN","Indonesia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"652.846","652.846","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","368","IRQ","Iraq","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1103.235","1103.235","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","372","IRL","Ireland","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"7072.282","7072.282","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","376","ISR","Israel","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"215070659.939","215070659.939","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","380","ITA","Italy","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8444.606","8444.606","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"725.858","725.858","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","392","JPN","Japan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"7754238.902","7754238.902","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","400","JOR","Jordan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"9.856","9.856","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","404","KEN","Kenya","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"493541.312","493541.312","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","410","KOR","Rep. of Korea","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"6478.754","6478.754","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","414","KWT","Kuwait","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"10352.629","10352.629","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3.677","3.677","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","422","LBN","Lebanon","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"8.09","8.09","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","426","LSO","Lesotho","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"736350.655","736350.655","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","428","LVA","Latvia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"11.032","11.032","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","430","LBR","Liberia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"168751.714","168751.714","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","440","LTU","Lithuania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"1377.505","1377.505","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","450","MDG","Madagascar","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"3013.916","3013.916","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","454","MWI","Malawi","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"1320648.073","1320648.073","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","458","MYS","Malaysia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"2176.046","2176.046","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","466","MLI","Mali","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"479725.146","479725.146","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","478","MRT","Mauritania","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"374.806","374.806","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","480","MUS","Mauritius","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"279279.751","279279.751","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","484","MEX","Mexico","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"23620.798","23620.798","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","490","S19","Other Asia, nes","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"83.288","83.288","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","504","MAR","Morocco","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"152.982","152.982","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","508","MOZ","Mozambique","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"5093176.655","5093176.655","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","512","OMN","Oman","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","false","0","false",,"900.41","900.41","0","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","516","NAM","Namibia","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"60917206.062","60917206.062","4","false","true",
"C","A","20230101","2023","52","2023","72","BWA","Botswana","X","Export","528","NLD","Netherlands","0","W00","World","S4","S4","false","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","false","-1","N/A","0","false","0","true","0","false",,"931780.413","931780.413","4","false","true",
