reporterISO,flowCode,refYear,regime_index,primaryValue,share
ISL,M,2004,0.0,155673184.0,4.27
ISL,M,2004,1.0,66718404.0,1.83
ISL,M,2004,2.0,187310902.0,5.14
ISL,M,2004,3.0,3232462284.0,88.75
ISL,M,2005,0.0,286525140.0,5.81
ISL,M,2005,1.0,82954583.0,1.68
ISL,M,2005,2.0,207764907.0,4.21
ISL,M,2005,3.0,4356097503.0,88.3
ISL,M,2006,0.0,349254380.0,5.89
ISL,M,2006,1.0,79663778.0,1.34
ISL,M,2006,2.0,252455196.0,4.26
ISL,M,2006,3.0,5249673397.0,88.51
ISL,M,2007,0.0,381950515.0,5.77
ISL,M,2007,1.0,147936141.0,2.23
ISL,M,2007,2.0,228995799.0,3.46
ISL,M,2007,3.0,5864038789.0,88.54
ISL,M,2008,0.0,470632255.0,7.71
ISL,M,2008,1.0,76401588.0,1.25
ISL,M,2008,2.0,300297000.0,4.92
ISL,M,2008,3.0,5258868969.0,86.12
ISL,M,2009,0.0,201307224.0,5.65
ISL,M,2009,1.0,65974158.0,1.85
ISL,M,2009,2.0,349281766.0,9.81
ISL,M,2009,3.0,2943880010.0,82.68
ISL,M,2010,0.0,258149207.0,6.72
ISL,M,2010,1.0,110073644.0,2.86
ISL,M,2010,2.0,510073692.0,13.27
ISL,M,2010,3.0,2965799401.0,77.15
ISL,M,2011,0.0,338713154.0,7.11
ISL,M,2011,1.0,140563935.0,2.95
ISL,M,2011,2.0,455158956.0,9.55
ISL,M,2011,3.0,3830186617.0,80.39
ISL,M,2012,0.0,389526468.0,8.24
ISL,M,2012,1.0,164115275.0,3.47
ISL,M,2012,2.0,501882978.0,10.62
ISL,M,2012,3.0,3671837975.0,77.67
ISL,M,2013,0.0,419354320.0,8.46
ISL,M,2013,1.0,98523835.0,1.99
ISL,M,2013,2.0,572992329.0,11.56
ISL,M,2013,3.0,3864276105.0,77.99
ISL,M,2014,0.0,469563051.0,8.83
ISL,M,2014,1.0,185180100.0,3.48
ISL,M,2014,2.0,500078688.0,9.41
ISL,M,2014,3.0,4160926297.0,78.28
ISL,M,2015,0.0,468963208.0,8.99
ISL,M,2015,1.0,205286704.0,3.93
ISL,M,2015,2.0,575213793.0,11.03
ISL,M,2015,3.0,3967522116.0,76.05
ISL,M,2016,0.0,541922856.0,9.8
ISL,M,2016,1.0,158271824.0,2.86
ISL,M,2016,2.0,347068594.0,6.27
ISL,M,2016,3.0,4484064710.0,81.07
ISL,M,2017,0.0,685674087.195,9.93
ISL,M,2017,1.0,391939890.11,5.68
ISL,M,2017,2.0,762031717.611,11.04
ISL,M,2017,3.0,5062587604.876,73.35
ISL,M,2018,0.0,783684216.5130001,10.28
ISL,M,2018,1.0,308282780.524,4.04
ISL,M,2018,2.0,734086900.175,9.63
ISL,M,2018,3.0,5798676935.832,76.05
ISL,M,2019,0.0,529667695.06099993,8.19
ISL,M,2019,1.0,349540990.528,5.4
ISL,M,2019,2.0,674207109.485,10.42
ISL,M,2019,3.0,4915517846.952,75.99
ISL,M,2020,0.0,547414636.044,9.75
ISL,M,2020,1.0,258554542.303,4.6
ISL,M,2020,2.0,636454389.515,11.33
ISL,M,2020,3.0,4173334230.233,74.31
ISL,M,2021,0.0,766240075.627,9.86
ISL,M,2021,1.0,405309974.02599996,5.21
ISL,M,2021,2.0,1117855256.371,14.38
ISL,M,2021,3.0,5485519832.293,70.55
ISL,M,2022,0.0,1266186965.157,13.28
ISL,M,2022,1.0,550707422.622,5.77
ISL,M,2022,2.0,1154741799.822,12.11
ISL,M,2022,3.0,6565809681.486,68.84
ISL,M,2023,0.0,1244709506.2450001,13.31
ISL,M,2023,1.0,335189148.013,3.58
ISL,M,2023,2.0,1151955189.0410001,12.32
ISL,M,2023,3.0,6619468725.835,70.79
ISL,M,2024,0.0,1329511938.498,13.71
ISL,M,2024,1.0,423538604.361,4.37
ISL,M,2024,2.0,1393451734.632,14.37
ISL,M,2024,3.0,6552037018.940001,67.56
ISL,X,2000,0.0,12985990.0,0.7
ISL,X,2000,1.0,26803652.0,1.45
ISL,X,2000,2.0,11011570.0,0.59
ISL,X,2000,3.0,1801676299.0,97.26
ISL,X,2001,0.0,13828388.0,0.7
ISL,X,2001,1.0,37609003.0,1.92
ISL,X,2001,2.0,15837648.0,0.81
ISL,X,2001,3.0,1896313613.0,96.57
ISL,X,2002,0.0,17433520.0,0.8
ISL,X,2002,1.0,49628021.0,2.27
ISL,X,2002,2.0,18418954.0,0.84
ISL,X,2002,3.0,2096501892.0,96.08
ISL,X,2003,0.0,20746912.0,0.89
ISL,X,2003,1.0,60844894.0,2.61
ISL,X,2003,2.0,14450694.0,0.62
ISL,X,2003,3.0,2237689623.0,95.88
ISL,X,2004,0.0,20758924.0,0.73
ISL,X,2004,1.0,95752535.0,3.37
ISL,X,2004,2.0,19533673.0,0.69
ISL,X,2004,3.0,2703445718.0,95.21
ISL,X,2005,0.0,30786092.0,1.03
ISL,X,2005,1.0,99937074.0,3.34
ISL,X,2005,2.0,21647792.0,0.72
ISL,X,2005,3.0,2842411733.0,94.91
ISL,X,2006,0.0,88530901.0,2.61
ISL,X,2006,1.0,132741684.0,3.91
ISL,X,2006,2.0,25840054.0,0.76
ISL,X,2006,3.0,3150198939.0,92.73
ISL,X,2007,0.0,121262940.0,2.57
ISL,X,2007,1.0,150781287.0,3.2
ISL,X,2007,2.0,37097090.0,0.79
ISL,X,2007,3.0,4407061641.0,93.45
ISL,X,2008,0.0,129844575.0,2.45
ISL,X,2008,1.0,156288192.0,2.95
ISL,X,2008,2.0,51757709.0,0.98
ISL,X,2008,3.0,4961247312.0,93.62
ISL,X,2009,0.0,111902951.0,2.8
ISL,X,2009,1.0,140363668.0,3.51
ISL,X,2009,2.0,27612155.0,0.69
ISL,X,2009,3.0,3722935622.0,93.01
ISL,X,2010,0.0,50211001.0,1.1
ISL,X,2010,1.0,194408244.0,4.28
ISL,X,2010,2.0,56923610.0,1.25
ISL,X,2010,3.0,4244069538.0,93.37
ISL,X,2011,0.0,68070173.0,1.29
ISL,X,2011,1.0,305193852.0,5.79
ISL,X,2011,2.0,51041603.0,0.97
ISL,X,2011,3.0,4846675031.0,91.95
ISL,X,2012,0.0,96070545.0,1.94
ISL,X,2012,1.0,383799213.0,7.73
ISL,X,2012,2.0,32473102.0,0.65
ISL,X,2012,3.0,4452035055.0,89.68
ISL,X,2013,0.0,106052037.0,2.16
ISL,X,2013,1.0,250362530.0,5.1
ISL,X,2013,2.0,191559139.0,3.9
ISL,X,2013,3.0,4358275130.0,88.83
ISL,X,2014,0.0,82088293.0,1.67
ISL,X,2014,1.0,298963795.0,6.1
ISL,X,2014,2.0,242107127.0,4.94
ISL,X,2014,3.0,4280667627.0,87.29
ISL,X,2015,0.0,118399039.0,2.56
ISL,X,2015,1.0,156095295.0,3.37
ISL,X,2015,2.0,184240588.0,3.98
ISL,X,2015,3.0,4175204377.0,90.1
ISL,X,2016,0.0,144509910.0,3.33
ISL,X,2016,1.0,90507799.0,2.08
ISL,X,2016,2.0,129547255.0,2.98
ISL,X,2016,3.0,3980168002.0,91.61
ISL,X,2017,0.0,147577677.89000002,3.08
ISL,X,2017,1.0,147683669.45499998,3.08
ISL,X,2017,2.0,239311232.223,5.0
ISL,X,2017,3.0,4253540124.86,88.84
ISL,X,2018,0.0,187578459.646,3.45
ISL,X,2018,1.0,153535047.296,2.82
ISL,X,2018,2.0,264638170.683,4.87
ISL,X,2018,3.0,4829987610.629,88.86
ISL,X,2019,0.0,154130676.019,3.02
ISL,X,2019,1.0,234177021.103,4.6
ISL,X,2019,2.0,267348244.081,5.25
ISL,X,2019,3.0,4440326073.126,87.13
ISL,X,2020,0.0,115571466.538,2.57
ISL,X,2020,1.0,110566742.995,2.46
ISL,X,2020,2.0,301586002.546,6.7
ISL,X,2020,3.0,3971650634.827,88.27
ISL,X,2021,0.0,156735015.947,2.67
ISL,X,2021,1.0,167825482.207,2.86
ISL,X,2021,2.0,462821960.867,7.88
ISL,X,2021,3.0,5086491351.539,86.6
ISL,X,2022,0.0,183410105.69300002,2.53
ISL,X,2022,1.0,159995220.535,2.2
ISL,X,2022,2.0,259721447.802,3.58
ISL,X,2022,3.0,6655504284.294,91.69
ISL,X,2023,0.0,175231280.48700002,2.64
ISL,X,2023,1.0,231977526.06599998,3.5
ISL,X,2023,2.0,352538773.974,5.31
ISL,X,2023,3.0,5873780100.1189995,88.55
ISL,X,2024,0.0,160555578.29999998,2.34
ISL,X,2024,1.0,218896276.479,3.2
ISL,X,2024,2.0,554418761.251,8.09
ISL,X,2024,3.0,5915224851.447,86.37
ISR,M,2000,0.0,1558382000.0,5.06
ISR,M,2000,1.0,911288000.0,2.96
ISR,M,2000,2.0,1331346000.0,4.32
ISR,M,2000,3.0,26987721000.0,87.65
ISR,M,2001,0.0,1610666000.0,5.44
ISR,M,2001,1.0,971996000.0,3.28
ISR,M,2001,2.0,1961463000.0,6.62
ISR,M,2001,3.0,25073739000.0,84.66
ISR,M,2002,0.0,2064446000.0,6.97
ISR,M,2002,1.0,1036894000.0,3.5
ISR,M,2002,2.0,2345344000.0,7.92
ISR,M,2002,3.0,24171653000.0,81.61
ISR,M,2003,0.0,1973219000.0,6.59
ISR,M,2003,1.0,1197013000.0,4.0
ISR,M,2003,2.0,2902887000.0,9.69
ISR,M,2003,3.0,23873078000.0,79.72
ISR,M,2004,0.0,2688593000.0,7.51
ISR,M,2004,1.0,1323862000.0,3.7
ISR,M,2004,2.0,3609038000.0,10.08
ISR,M,2004,3.0,28198507000.0,78.72
ISR,M,2005,0.0,3271318000.0,8.6
ISR,M,2005,1.0,1850464000.0,4.86
ISR,M,2005,2.0,4091312000.0,10.76
ISR,M,2005,3.0,28824177000.0,75.78
ISR,M,2006,0.0,4047140000.0,10.12
ISR,M,2006,1.0,2112185000.0,5.28
ISR,M,2006,2.0,4272442000.0,10.68
ISR,M,2006,3.0,29556399000.0,73.91
ISR,M,2007,0.0,5356014000.0,11.16
ISR,M,2007,1.0,2791905000.0,5.82
ISR,M,2007,2.0,5172931000.0,10.78
ISR,M,2007,3.0,34686917000.0,72.25
ISR,M,2008,0.0,6924094000.0,12.97
ISR,M,2008,1.0,2087539000.0,3.91
ISR,M,2008,2.0,5576676000.0,10.44
ISR,M,2008,3.0,38802965000.0,72.68
ISR,M,2009,0.0,4785842000.0,11.98
ISR,M,2009,1.0,1968494000.0,4.93
ISR,M,2009,2.0,3606229000.0,9.03
ISR,M,2009,3.0,29595594000.0,74.07
ISR,M,2010,0.0,6330852000.0,13.25
ISR,M,2010,1.0,2705302000.0,5.66
ISR,M,2010,2.0,4857899000.0,10.17
ISR,M,2010,3.0,33870666000.0,70.91
ISR,M,2011,0.0,7644717000.0,12.92
ISR,M,2011,1.0,3068342000.0,5.19
ISR,M,2011,2.0,5884408000.0,9.94
ISR,M,2011,3.0,42577293000.0,71.95
ISR,M,2012,0.0,7336519000.0,12.64
ISR,M,2012,1.0,2699552000.0,4.65
ISR,M,2012,2.0,5845188000.0,10.07
ISR,M,2012,3.0,42152836000.0,72.63
ISR,M,2013,0.0,7916661000.0,13.93
ISR,M,2013,1.0,2866773000.0,5.04
ISR,M,2013,2.0,5949056000.0,10.46
ISR,M,2013,3.0,40115436000.0,70.57
ISR,M,2014,0.0,8958606000.0,15.12
ISR,M,2014,1.0,5628743000.0,9.5
ISR,M,2014,2.0,3798433000.0,6.41
ISR,M,2014,3.0,40869089000.0,68.97
ISR,M,2015,0.0,9212366000.0,16.87
ISR,M,2015,1.0,4437996000.0,8.13
ISR,M,2015,2.0,3307944000.0,6.06
ISR,M,2015,3.0,37636893000.0,68.94
ISR,M,2016,0.0,9263512000.0,14.98
ISR,M,2016,1.0,5402240000.0,8.74
ISR,M,2016,2.0,3574183000.0,5.78
ISR,M,2016,3.0,43596799000.0,70.5
ISR,M,2017,0.0,9966150000.0,15.31
ISR,M,2017,1.0,6027883000.0,9.26
ISR,M,2017,2.0,4029382000.0,6.19
ISR,M,2017,3.0,45067406000.0,69.24
ISR,M,2018,0.0,13718388000.0,18.87
ISR,M,2018,1.0,15846215000.0,21.79
ISR,M,2018,2.0,3709277000.0,5.1
ISR,M,2018,3.0,39437968000.0,54.24
ISR,M,2019,0.0,12270889000.0,18.1
ISR,M,2019,1.0,11997218000.0,17.69
ISR,M,2019,2.0,3462660000.0,5.11
ISR,M,2019,3.0,40081661000.0,59.11
ISR,M,2020,0.0,10446355000.0,16.58
ISR,M,2020,1.0,7476054000.0,11.86
ISR,M,2020,2.0,2420341000.0,3.84
ISR,M,2020,3.0,42677161000.0,67.72
ISR,M,2021,0.0,15481279000.0,18.89
ISR,M,2021,1.0,10921411000.0,13.32
ISR,M,2021,2.0,4385291000.0,5.35
ISR,M,2021,3.0,51180858000.0,62.44
ISR,M,2022,0.0,19664792000.0,21.44
ISR,M,2022,1.0,11928185000.0,13.0
ISR,M,2022,2.0,4818412000.0,5.25
ISR,M,2022,3.0,55309567000.0,60.3
ISR,M,2023,0.0,18757478554.0,26.09
ISR,M,2023,1.0,12107070588.0,16.84
ISR,M,2023,2.0,5855489245.0,8.14
ISR,M,2023,3.0,35171445139.0,48.92
ISR,M,2024,0.0,23015403000.0,28.51
ISR,M,2024,1.0,11708617000.0,14.51
ISR,M,2024,2.0,8500878000.0,10.53
ISR,M,2024,3.0,37495115000.0,46.45
ISR,X,2000,0.0,1728425000.0,5.87
ISR,X,2000,1.0,1512933000.0,5.14
ISR,X,2000,2.0,2876825000.0,9.77
ISR,X,2000,3.0,23321261000.0,79.22
ISR,X,2001,0.0,1715432000.0,6.3
ISR,X,2001,1.0,1399289000.0,5.14
ISR,X,2001,2.0,2610923000.0,9.59
ISR,X,2001,3.0,21497496000.0,78.97
ISR,X,2002,0.0,1909375000.0,6.93
ISR,X,2002,1.0,1185530000.0,4.3
ISR,X,2002,2.0,2613769000.0,9.48
ISR,X,2002,3.0,21862437000.0,79.29
ISR,X,2003,0.0,2241120000.0,7.51
ISR,X,2003,1.0,1211341000.0,4.06
ISR,X,2003,2.0,3074645000.0,10.3
ISR,X,2003,3.0,23313144000.0,78.13
ISR,X,2004,0.0,2892094000.0,7.95
ISR,X,2004,1.0,1377969000.0,3.79
ISR,X,2004,2.0,4268779000.0,11.73
ISR,X,2004,3.0,27860911000.0,76.54
ISR,X,2005,0.0,3311232000.0,8.18
ISR,X,2005,1.0,1678981000.0,4.15
ISR,X,2005,2.0,4024272000.0,9.95
ISR,X,2005,3.0,31445016000.0,77.72
ISR,X,2006,0.0,3977967000.0,8.9
ISR,X,2006,1.0,1913750000.0,4.28
ISR,X,2006,2.0,4230471000.0,9.46
ISR,X,2006,3.0,34576076000.0,77.35
ISR,X,2007,0.0,4552729000.0,8.87
ISR,X,2007,1.0,2635670000.0,5.14
ISR,X,2007,2.0,5162363000.0,10.06
ISR,X,2007,3.0,38973433000.0,75.94
ISR,X,2008,0.0,6415046000.0,10.89
ISR,X,2008,1.0,2755154000.0,4.68
ISR,X,2008,2.0,6842941000.0,11.62
ISR,X,2008,3.0,42900401000.0,72.82
ISR,X,2009,0.0,4372934000.0,9.71
ISR,X,2009,1.0,2801943000.0,6.22
ISR,X,2009,2.0,4784072000.0,10.63
ISR,X,2009,3.0,33061378000.0,73.44
ISR,X,2010,0.0,6383229000.0,11.51
ISR,X,2010,1.0,3876376000.0,6.99
ISR,X,2010,2.0,6690558000.0,12.06
ISR,X,2010,3.0,38517496000.0,69.44
ISR,X,2011,0.0,8700434000.0,13.58
ISR,X,2011,1.0,4231003000.0,6.6
ISR,X,2011,2.0,7923678000.0,12.37
ISR,X,2011,3.0,43223642000.0,67.45
ISR,X,2012,0.0,8591839000.0,14.47
ISR,X,2012,1.0,4674940000.0,7.87
ISR,X,2012,2.0,6795509000.0,11.44
ISR,X,2012,3.0,39313612000.0,66.21
ISR,X,2013,0.0,9147971000.0,14.57
ISR,X,2013,1.0,5207141000.0,8.3
ISR,X,2013,2.0,7963449000.0,12.69
ISR,X,2013,3.0,40454662000.0,64.45
ISR,X,2014,0.0,9890254000.0,15.28
ISR,X,2014,1.0,7631253000.0,11.79
ISR,X,2014,2.0,5609871000.0,8.67
ISR,X,2014,3.0,41592167000.0,64.26
ISR,X,2015,0.0,10967029000.0,18.42
ISR,X,2015,1.0,5301037000.0,8.9
ISR,X,2015,2.0,5210242000.0,8.75
ISR,X,2015,3.0,38076267000.0,63.94
ISR,X,2016,0.0,9493496000.0,17.03
ISR,X,2016,1.0,3864775000.0,6.93
ISR,X,2016,2.0,5195104000.0,9.32
ISR,X,2016,3.0,37187784000.0,66.72
ISR,X,2017,0.0,8109158000.0,14.42
ISR,X,2017,1.0,3460044000.0,6.15
ISR,X,2017,2.0,5381427000.0,9.57
ISR,X,2017,3.0,39299365000.0,69.87
ISR,X,2018,0.0,9608994000.0,16.6
ISR,X,2018,1.0,6009397000.0,10.38
ISR,X,2018,2.0,3564785000.0,6.16
ISR,X,2018,3.0,38687492000.0,66.85
ISR,X,2019,0.0,7957189000.0,14.8
ISR,X,2019,1.0,6015767000.0,11.19
ISR,X,2019,2.0,3727464000.0,6.93
ISR,X,2019,3.0,36066172000.0,67.08
ISR,X,2020,0.0,5916990000.0,13.21
ISR,X,2020,1.0,5354767000.0,11.95
ISR,X,2020,2.0,3051620000.0,6.81
ISR,X,2020,3.0,30483192000.0,68.03
ISR,X,2021,0.0,6591058000.0,12.27
ISR,X,2021,1.0,7206368000.0,13.41
ISR,X,2021,2.0,4575768000.0,8.52
ISR,X,2021,3.0,35349362000.0,65.8
ISR,X,2022,0.0,7598571000.0,11.63
ISR,X,2022,1.0,8733951000.0,13.37
ISR,X,2022,2.0,5573625000.0,8.53
ISR,X,2022,3.0,43408704000.0,66.46
ISR,X,2023,0.0,6300795727.0,11.62
ISR,X,2023,1.0,6286082159.0,11.59
ISR,X,2023,2.0,4985311492.0,9.19
ISR,X,2023,3.0,36659019907.0,67.6
ISR,X,2024,0.0,5786304000.0,10.63
ISR,X,2024,1.0,5842946000.0,10.74
ISR,X,2024,2.0,6561315000.0,12.06
ISR,X,2024,3.0,36223735000.0,66.57
ITA,M,2000,0.0,16633634401.0,7.33
ITA,M,2000,1.0,19429853737.0,8.57
ITA,M,2000,2.0,14518963117.0,6.4
ITA,M,2000,3.0,176215642548.0,77.7
ITA,M,2001,0.0,16191610451.0,7.17
ITA,M,2001,1.0,17073165696.0,7.57
ITA,M,2001,2.0,16061338655.0,7.12
ITA,M,2001,3.0,176346392038.0,78.14
ITA,M,2002,0.0,17069220777.0,7.22
ITA,M,2002,1.0,17020005861.0,7.2
ITA,M,2002,2.0,17421652435.0,7.37
ITA,M,2002,3.0,184912201626.0,78.21
ITA,M,2003,0.0,22331785074.0,7.86
ITA,M,2003,1.0,20865116454.0,7.34
ITA,M,2003,2.0,21107498143.0,7.43
ITA,M,2003,3.0,219906714091.0,77.37
ITA,M,2004,0.0,29820684412.0,8.77
ITA,M,2004,1.0,27082117287.0,7.97
ITA,M,2004,2.0,26286399321.0,7.73
ITA,M,2004,3.0,256795871141.0,75.53
ITA,M,2005,0.0,38987066427.0,10.68
ITA,M,2005,1.0,32421373528.0,8.88
ITA,M,2005,2.0,27640719292.0,7.57
ITA,M,2005,3.0,266028959861.0,72.87
ITA,M,2006,0.0,44466991549.0,10.71
ITA,M,2006,1.0,43061652757.0,10.37
ITA,M,2006,2.0,33873553662.0,8.16
ITA,M,2006,3.0,293876515340.0,70.77
ITA,M,2007,0.0,57917595343.66801,11.41
ITA,M,2007,1.0,62558946170.645996,12.32
ITA,M,2007,2.0,41070502953.285,8.09
ITA,M,2007,3.0,346171002153.436,68.18
ITA,M,2008,0.0,74148645757.433,13.3
ITA,M,2008,1.0,75835170118.491,13.6
ITA,M,2008,2.0,44012156662.653,7.89
ITA,M,2008,3.0,363709636206.424,65.22
ITA,M,2009,0.0,47386076031.429,11.5
ITA,M,2009,1.0,52421919463.747,12.72
ITA,M,2009,2.0,32469597510.868,7.88
ITA,M,2009,3.0,279835694250.621,67.9
ITA,M,2010,0.0,64863278274.0,13.44
ITA,M,2010,1.0,68358628611.0,14.17
ITA,M,2010,2.0,39898184394.0,8.27
ITA,M,2010,3.0,309449868925.0,64.13
ITA,M,2011,0.0,64832053543.0,11.73
ITA,M,2011,1.0,91545597389.0,16.57
ITA,M,2011,2.0,52673879695.0,9.53
ITA,M,2011,3.0,343569075269.0,62.17
ITA,M,2012,0.0,66883497377.0,13.8
ITA,M,2012,1.0,79175848630.0,16.33
ITA,M,2012,2.0,42396954160.0,8.75
ITA,M,2012,3.0,296308958212.0,61.12
ITA,M,2013,0.0,47520813295.0,10.01
ITA,M,2013,1.0,79461669164.0,16.74
ITA,M,2013,2.0,50460527756.0,10.63
ITA,M,2013,3.0,297219002358.0,62.62
ITA,M,2014,0.0,49814551741.0,10.59
ITA,M,2014,1.0,66328617591.0,14.11
ITA,M,2014,2.0,55076337329.0,11.71
ITA,M,2014,3.0,298952527448.0,63.58
ITA,M,2015,0.0,47506662743.93,11.66
ITA,M,2015,1.0,54705489795.711,13.42
ITA,M,2015,2.0,39751296049.807,9.75
ITA,M,2015,3.0,265626056341.114,65.17
ITA,M,2016,0.0,44951414531.733,11.15
ITA,M,2016,1.0,48263600575.665,11.97
ITA,M,2016,2.0,39753697788.243,9.86
ITA,M,2016,3.0,270328021773.559,67.03
ITA,M,2017,0.0,49667456047.491,11.04
ITA,M,2017,1.0,57740413008.231,12.84
ITA,M,2017,2.0,55642259959.571,12.37
ITA,M,2017,3.0,286771630038.08704,63.75
ITA,M,2018,0.0,58163224543.034996,11.66
ITA,M,2018,1.0,74977819311.65,15.02
ITA,M,2018,2.0,54392494701.76,10.9
ITA,M,2018,3.0,311492098628.349,62.42
ITA,M,2019,0.0,51324312529.72,10.9
ITA,M,2019,1.0,76112545072.248,16.16
ITA,M,2019,2.0,47778387169.272,10.15
ITA,M,2019,3.0,295707315672.505,62.79
ITA,M,2020,0.0,51965411456.546,12.28
ITA,M,2020,1.0,55452952845.454,13.11
ITA,M,2020,2.0,47788312895.359,11.29
ITA,M,2020,3.0,267929502411.345,63.32
ITA,M,2021,0.0,68645113662.602,12.2
ITA,M,2021,1.0,91502182022.763,16.26
ITA,M,2021,2.0,75559132397.593,13.43
ITA,M,2021,3.0,327025317057.469,58.11
ITA,M,2022,0.0,100092892764.078,14.57
ITA,M,2022,1.0,131919634237.341,19.2
ITA,M,2022,2.0,102172959512.812,14.87
ITA,M,2022,3.0,352847724499.772,51.36
ITA,M,2023,0.0,83568584780.495,13.16
ITA,M,2023,1.0,96677668773.942,15.22
ITA,M,2023,2.0,84592690685.996,13.32
ITA,M,2023,3.0,370373740378.283,58.31
ITA,M,2024,0.0,80207803245.905,13.13
ITA,M,2024,1.0,87533299312.746,14.33
ITA,M,2024,2.0,95277822420.765,15.59
ITA,M,2024,3.0,347998153610.41,56.95
ITA,X,2000,0.0,11534703242.0,4.94
ITA,X,2000,1.0,14856273787.0,6.37
ITA,X,2000,2.0,18490036333.0,7.92
ITA,X,2000,3.0,188518662211.0,80.77
ITA,X,2001,0.0,13551604712.0,5.69
ITA,X,2001,1.0,15268463546.0,6.41
ITA,X,2001,2.0,19724323824.0,8.28
ITA,X,2001,3.0,189661155407.0,79.62
ITA,X,2002,0.0,14770991889.0,5.95
ITA,X,2002,1.0,16322465322.0,6.58
ITA,X,2002,2.0,20798465258.0,8.38
ITA,X,2002,3.0,196242348307.0,79.09
ITA,X,2003,0.0,16382179867.0,5.6
ITA,X,2003,1.0,20326903292.0,6.95
ITA,X,2003,2.0,24449777077.0,8.36
ITA,X,2003,3.0,231360670496.0,79.09
ITA,X,2004,0.0,19701404042.0,5.7
ITA,X,2004,1.0,25556043121.0,7.4
ITA,X,2004,2.0,30035785744.0,8.69
ITA,X,2004,3.0,270248705749.0,78.21
ITA,X,2005,0.0,20946275690.0,5.75
ITA,X,2005,1.0,28797333619.0,7.9
ITA,X,2005,2.0,31677261365.0,8.69
ITA,X,2005,3.0,283015121326.0,77.66
ITA,X,2006,0.0,25438673005.0,6.23
ITA,X,2006,1.0,32430599248.0,7.95
ITA,X,2006,2.0,38634175571.0,9.47
ITA,X,2006,3.0,311667970247.0,76.36
ITA,X,2007,0.0,33632690625.697998,6.82
ITA,X,2007,1.0,39869902338.613,8.09
ITA,X,2007,2.0,50321591193.694,10.21
ITA,X,2007,3.0,369133998107.397,74.88
ITA,X,2008,0.0,41397914194.112,7.77
ITA,X,2008,1.0,47286005314.702,8.87
ITA,X,2008,2.0,55247218606.568,10.36
ITA,X,2008,3.0,389177724204.25,73.0
ITA,X,2009,0.0,32699412191.287,8.16
ITA,X,2009,1.0,38828755563.23,9.69
ITA,X,2009,2.0,38703241528.681,9.66
ITA,X,2009,3.0,290472731132.784,72.49
ITA,X,2010,0.0,34765250761.0,7.95
ITA,X,2010,1.0,41659098815.0,9.53
ITA,X,2010,2.0,44613218730.0,10.2
ITA,X,2010,3.0,316247347553.0,72.32
ITA,X,2011,0.0,39206905542.0,7.69
ITA,X,2011,1.0,48005034258.0,9.41
ITA,X,2011,2.0,59737401514.0,11.71
ITA,X,2011,3.0,363165090050.0,71.19
ITA,X,2012,0.0,39804928749.0,8.08
ITA,X,2012,1.0,47804262985.0,9.7
ITA,X,2012,2.0,57822904382.0,11.73
ITA,X,2012,3.0,347479814871.0,70.5
ITA,X,2013,0.0,40392665808.0,7.93
ITA,X,2013,1.0,49278165989.0,9.68
ITA,X,2013,2.0,64107851985.0,12.59
ITA,X,2013,3.0,355284277895.0,69.79
ITA,X,2014,0.0,45879083904.0,8.82
ITA,X,2014,1.0,52431013835.0,10.08
ITA,X,2014,2.0,60080474023.0,11.55
ITA,X,2014,3.0,361808593285.0,69.55
ITA,X,2015,0.0,41076135175.235,9.15
ITA,X,2015,1.0,43339070078.821,9.65
ITA,X,2015,2.0,46296690717.648,10.31
ITA,X,2015,3.0,318345603380.362,70.89
ITA,X,2016,0.0,40049460783.802,8.83
ITA,X,2016,1.0,41329438655.4,9.11
ITA,X,2016,2.0,45839981808.055,10.11
ITA,X,2016,3.0,326227908962.079,71.94
ITA,X,2017,0.0,43854233238.691,8.8
ITA,X,2017,1.0,44875374898.283,9.0
ITA,X,2017,2.0,67686127690.815,13.58
ITA,X,2017,3.0,341989201987.063,68.62
ITA,X,2018,0.0,43831701083.880005,8.15
ITA,X,2018,1.0,49831373631.438995,9.27
ITA,X,2018,2.0,69185573760.73401,12.87
ITA,X,2018,3.0,374808747392.206,69.71
ITA,X,2019,0.0,40313704880.542,7.67
ITA,X,2019,1.0,53490043515.795,10.17
ITA,X,2019,2.0,60658144516.472,11.53
ITA,X,2019,3.0,371434753291.703,70.63
ITA,X,2020,0.0,36427687563.004,7.45
ITA,X,2020,1.0,45822079273.629,9.37
ITA,X,2020,2.0,59511286835.145004,12.16
ITA,X,2020,3.0,347520475057.591,71.03
ITA,X,2021,0.0,46288314402.506,7.69
ITA,X,2021,1.0,54769078828.547005,9.1
ITA,X,2021,2.0,90907616150.754,15.11
ITA,X,2021,3.0,409860222051.989,68.1
ITA,X,2022,0.0,50109298371.409,7.8
ITA,X,2022,1.0,54442814145.989,8.48
ITA,X,2022,2.0,111480057332.722,17.36
ITA,X,2022,3.0,426027389294.704,66.35
ITA,X,2023,0.0,55611013612.604004,8.46
ITA,X,2023,1.0,61967466195.806,9.42
ITA,X,2023,2.0,107131215916.071,16.29
ITA,X,2023,3.0,432808121553.091,65.82
ITA,X,2024,0.0,51887510789.241,7.92
ITA,X,2024,1.0,66501153810.554,10.15
ITA,X,2024,2.0,125833597603.551,19.2
ITA,X,2024,3.0,411035038419.698,62.73
JPN,M,2000,0.0,102757211367.0,28.59
JPN,M,2000,1.0,33826173296.0,9.41
