reporterCode,reporterISO,reporterDesc,partnerCode,partnerISO,partnerDesc,flowCode,flowDesc,refYear,primaryValue
348,HUN,Hungary,490,S19,"Other Asia, nes",X,Export,2014,147622191.0
348,HUN,Hungary,496,MNG,Mongolia,X,Export,2014,11420221.0
348,HUN,Hungary,498,MDA,Rep. of Moldova,X,Export,2014,120485417.0
348,HUN,Hungary,499,MNE,Montenegro,X,Export,2014,66310978.0
348,HUN,Hungary,504,MAR,Morocco,X,Export,2014,174399477.0
348,HUN,Hungary,508,MOZ,Mozambique,X,Export,2014,5874025.0
348,HUN,Hungary,512,OMN,Oman,X,Export,2014,10892310.0
348,HUN,Hungary,516,NAM,Namibia,X,Export,2014,1104865.0
348,HUN,Hungary,520,NRU,Nauru,X,Export,2014,4203.0
348,HUN,Hungary,524,NPL,Nepal,X,Export,2014,683176.0
348,HUN,Hungary,528,NLD,Netherlands,X,Export,2014,3288259049.0
348,HUN,Hungary,531,CUW,Curaçao,X,Export,2014,8027345.0
348,HUN,Hungary,533,ABW,Aruba,X,Export,2014,101649.0
348,HUN,Hungary,534,SXM,Sint Maarten,X,Export,2014,121855.0
348,HUN,Hungary,540,NCL,New Caledonia,X,Export,2014,3657229.0
348,HUN,Hungary,554,NZL,New Zealand,X,Export,2014,53959027.0
348,HUN,Hungary,558,NIC,Nicaragua,X,Export,2014,1178621.0
348,HUN,Hungary,562,NER,Niger,X,Export,2014,1275414.0
348,HUN,Hungary,566,NGA,Nigeria,X,Export,2014,114270205.0
348,HUN,Hungary,577,F19,"Other Africa, nes",X,Export,2014,850142.0
348,HUN,Hungary,579,NOR,Norway,X,Export,2014,291542759.0
348,HUN,Hungary,580,MNP,N. Mariana Isds,X,Export,2014,770.0
348,HUN,Hungary,581,UMI,United States Minor Outlying Islands,X,Export,2014,33284.0
348,HUN,Hungary,583,FSM,FS Micronesia,X,Export,2014,560.0
348,HUN,Hungary,584,MHL,Marshall Isds,X,Export,2014,625528.0
348,HUN,Hungary,585,PLW,Palau,X,Export,2014,550.0
348,HUN,Hungary,586,PAK,Pakistan,X,Export,2014,27929456.0
348,HUN,Hungary,591,PAN,Panama,X,Export,2014,7510824.0
348,HUN,Hungary,598,PNG,Papua New Guinea,X,Export,2014,297346.0
348,HUN,Hungary,600,PRY,Paraguay,X,Export,2014,3142404.0
348,HUN,Hungary,604,PER,Peru,X,Export,2014,24135684.0
348,HUN,Hungary,608,PHL,Philippines,X,Export,2014,14814028.0
348,HUN,Hungary,616,POL,Poland,X,Export,2014,4260863651.0
348,HUN,Hungary,620,PRT,Portugal,X,Export,2014,320766730.0
348,HUN,Hungary,624,GNB,Guinea-Bissau,X,Export,2014,31582.0
348,HUN,Hungary,626,TLS,Timor-Leste,X,Export,2014,25643.0
348,HUN,Hungary,634,QAT,Qatar,X,Export,2014,35246506.0
348,HUN,Hungary,642,ROU,Romania,X,Export,2014,6121492324.0
348,HUN,Hungary,643,RUS,Russian Federation,X,Export,2014,2855657654.0
348,HUN,Hungary,646,RWA,Rwanda,X,Export,2014,1112402.0
348,HUN,Hungary,652,BLM,Saint Barthélemy,X,Export,2014,40979.0
348,HUN,Hungary,659,KNA,Saint Kitts and Nevis,X,Export,2014,19882.0
348,HUN,Hungary,662,LCA,Saint Lucia,X,Export,2014,173804.0
348,HUN,Hungary,670,VCT,Saint Vincent and the Grenadines,X,Export,2014,20439.0
348,HUN,Hungary,674,SMR,San Marino,X,Export,2014,443191.0
348,HUN,Hungary,682,SAU,Saudi Arabia,X,Export,2014,162952682.0
348,HUN,Hungary,686,SEN,Senegal,X,Export,2014,23817323.0
348,HUN,Hungary,688,SRB,Serbia,X,Export,2014,1786425335.0
348,HUN,Hungary,690,SYC,Seychelles,X,Export,2014,1446831.0
348,HUN,Hungary,694,SLE,Sierra Leone,X,Export,2014,1890207.0
348,HUN,Hungary,699,IND,India,X,Export,2014,210475631.0
348,HUN,Hungary,702,SGP,Singapore,X,Export,2014,209852740.0
348,HUN,Hungary,703,SVK,Slovakia,X,Export,2014,5500568956.0
348,HUN,Hungary,704,VNM,Viet Nam,X,Export,2014,85245257.0
348,HUN,Hungary,705,SVN,Slovenia,X,Export,2014,1238154010.0
348,HUN,Hungary,706,SOM,Somalia,X,Export,2014,60779.0
348,HUN,Hungary,710,ZAF,South Africa,X,Export,2014,303068677.0
348,HUN,Hungary,716,ZWE,Zimbabwe,X,Export,2014,1716501.0
348,HUN,Hungary,724,ESP,Spain,X,Export,2014,2983319783.0
348,HUN,Hungary,729,SDN,Sudan,X,Export,2014,1176224.0
348,HUN,Hungary,740,SUR,Suriname,X,Export,2014,1507183.0
348,HUN,Hungary,752,SWE,Sweden,X,Export,2014,1131369015.0
348,HUN,Hungary,757,CHE,Switzerland,X,Export,2014,1064412746.0
348,HUN,Hungary,760,SYR,Syria,X,Export,2014,7421872.0
348,HUN,Hungary,762,TJK,Tajikistan,X,Export,2014,5900006.0
348,HUN,Hungary,764,THA,Thailand,X,Export,2014,92961587.0
348,HUN,Hungary,768,TGO,Togo,X,Export,2014,1687738.0
348,HUN,Hungary,772,TKL,Tokelau,X,Export,2014,22587.0
348,HUN,Hungary,780,TTO,Trinidad and Tobago,X,Export,2014,5232168.0
348,HUN,Hungary,784,ARE,United Arab Emirates,X,Export,2014,237721853.0
348,HUN,Hungary,788,TUN,Tunisia,X,Export,2014,85977782.0
348,HUN,Hungary,792,TUR,Türkiye,X,Export,2014,2131364494.0
348,HUN,Hungary,795,TKM,Turkmenistan,X,Export,2014,26919398.0
348,HUN,Hungary,796,TCA,Turks and Caicos Isds,X,Export,2014,55225.0
348,HUN,Hungary,800,UGA,Uganda,X,Export,2014,8871391.0
348,HUN,Hungary,804,UKR,Ukraine,X,Export,2014,2106014778.0
348,HUN,Hungary,807,MKD,North Macedonia,X,Export,2014,181556841.0
348,HUN,Hungary,818,EGY,Egypt,X,Export,2014,299452784.0
348,HUN,Hungary,826,GBR,United Kingdom,X,Export,2014,4056711297.0
348,HUN,Hungary,834,TZA,United Rep. of Tanzania,X,Export,2014,5758708.0
348,HUN,Hungary,839,XX ,Special Categories,X,Export,2014,58201.0
348,HUN,Hungary,842,USA,USA,X,Export,2014,3971164630.0
348,HUN,Hungary,854,BFA,Burkina Faso,X,Export,2014,5524386.0
348,HUN,Hungary,858,URY,Uruguay,X,Export,2014,6031825.0
348,HUN,Hungary,860,UZB,Uzbekistan,X,Export,2014,66251762.0
348,HUN,Hungary,862,VEN,Venezuela,X,Export,2014,15324987.0
348,HUN,Hungary,882,WSM,Samoa,X,Export,2014,505.0
348,HUN,Hungary,887,YEM,Yemen,X,Export,2014,9783735.0
348,HUN,Hungary,894,ZMB,Zambia,X,Export,2014,1810794.0
558,NIC,Nicaragua,4,AFG,Afghanistan,M,Import,2014,1625.0
558,NIC,Nicaragua,8,ALB,Albania,M,Import,2014,47397.0
558,NIC,Nicaragua,10,ATA,Antarctica,M,Import,2014,100.0
558,NIC,Nicaragua,20,AND,Andorra,M,Import,2014,1548.0
558,NIC,Nicaragua,24,AGO,Angola,M,Import,2014,9293.0
558,NIC,Nicaragua,32,ARG,Argentina,M,Import,2014,34114665.0
558,NIC,Nicaragua,36,AUS,Australia,M,Import,2014,3481289.0
558,NIC,Nicaragua,40,AUT,Austria,M,Import,2014,5092331.0
558,NIC,Nicaragua,44,BHS,Bahamas,M,Import,2014,3.0
558,NIC,Nicaragua,48,BHR,Bahrain,M,Import,2014,14794.0
558,NIC,Nicaragua,50,BGD,Bangladesh,M,Import,2014,783657.0
558,NIC,Nicaragua,52,BRB,Barbados,M,Import,2014,222851.0
558,NIC,Nicaragua,56,BEL,Belgium,M,Import,2014,10830046.0
558,NIC,Nicaragua,68,BOL,Bolivia (Plurinational State of),M,Import,2014,677740.0
558,NIC,Nicaragua,70,BIH,Bosnia Herzegovina,M,Import,2014,46022.0
558,NIC,Nicaragua,76,BRA,Brazil,M,Import,2014,132208754.0
558,NIC,Nicaragua,84,BLZ,Belize,M,Import,2014,5145.0
558,NIC,Nicaragua,100,BGR,Bulgaria,M,Import,2014,248013.0
558,NIC,Nicaragua,104,MMR,Myanmar,M,Import,2014,1674.0
558,NIC,Nicaragua,112,BLR,Belarus,M,Import,2014,2555792.0
558,NIC,Nicaragua,116,KHM,Cambodia,M,Import,2014,540606.0
558,NIC,Nicaragua,120,CMR,Cameroon,M,Import,2014,321.0
558,NIC,Nicaragua,124,CAN,Canada,M,Import,2014,36187780.0
558,NIC,Nicaragua,132,CPV,Cabo Verde,M,Import,2014,42.0
558,NIC,Nicaragua,136,CYM,Cayman Isds,M,Import,2014,91.0
558,NIC,Nicaragua,144,LKA,Sri Lanka,M,Import,2014,2275536.0
558,NIC,Nicaragua,152,CHL,Chile,M,Import,2014,43402533.0
558,NIC,Nicaragua,156,CHN,China,M,Import,2014,857867612.0
558,NIC,Nicaragua,166,CCK,Cocos Isds,M,Import,2014,56.0
558,NIC,Nicaragua,170,COL,Colombia,M,Import,2014,19915958.0
558,NIC,Nicaragua,174,COM,Comoros,M,Import,2014,17079.0
558,NIC,Nicaragua,180,COD,Dem. Rep. of the Congo,M,Import,2014,334.0
558,NIC,Nicaragua,188,CRI,Costa Rica,M,Import,2014,464532694.0
558,NIC,Nicaragua,191,HRV,Croatia,M,Import,2014,32187.0
558,NIC,Nicaragua,192,CUB,Cuba,M,Import,2014,2728635.0
558,NIC,Nicaragua,196,CYP,Cyprus,M,Import,2014,2759.0
558,NIC,Nicaragua,203,CZE,Czechia,M,Import,2014,2245973.0
558,NIC,Nicaragua,208,DNK,Denmark,M,Import,2014,8097696.0
558,NIC,Nicaragua,212,DMA,Dominica,M,Import,2014,1597.0
558,NIC,Nicaragua,214,DOM,Dominican Rep.,M,Import,2014,9000956.0
558,NIC,Nicaragua,218,ECU,Ecuador,M,Import,2014,7179453.0
558,NIC,Nicaragua,222,SLV,El Salvador,M,Import,2014,284214058.0
558,NIC,Nicaragua,231,ETH,Ethiopia,M,Import,2014,14520588.0
558,NIC,Nicaragua,233,EST,Estonia,M,Import,2014,3146881.0
558,NIC,Nicaragua,242,FJI,Fiji,M,Import,2014,7363.0
558,NIC,Nicaragua,246,FIN,Finland,M,Import,2014,3309445.0
558,NIC,Nicaragua,251,FRA,France,M,Import,2014,23303565.0
558,NIC,Nicaragua,266,GAB,Gabon,M,Import,2014,4861.0
558,NIC,Nicaragua,268,GEO,Georgia,M,Import,2014,30424.0
558,NIC,Nicaragua,270,GMB,Gambia,M,Import,2014,23.0
558,NIC,Nicaragua,275,PSE,State of Palestine,M,Import,2014,203.0
558,NIC,Nicaragua,276,DEU,Germany,M,Import,2014,97474344.0
558,NIC,Nicaragua,288,GHA,Ghana,M,Import,2014,30.0
558,NIC,Nicaragua,300,GRC,Greece,M,Import,2014,295892.0
558,NIC,Nicaragua,308,GRD,Grenada,M,Import,2014,428.0
558,NIC,Nicaragua,316,GUM,Guam,M,Import,2014,774.0
558,NIC,Nicaragua,320,GTM,Guatemala,M,Import,2014,372068320.0
558,NIC,Nicaragua,328,GUY,Guyana,M,Import,2014,13332177.0
558,NIC,Nicaragua,332,HTI,Haiti,M,Import,2014,22496.0
558,NIC,Nicaragua,340,HND,Honduras,M,Import,2014,159439973.0
558,NIC,Nicaragua,344,HKG,"China, Hong Kong SAR",M,Import,2014,5301411.0
558,NIC,Nicaragua,348,HUN,Hungary,M,Import,2014,1689577.0
558,NIC,Nicaragua,352,ISL,Iceland,M,Import,2014,109074.0
558,NIC,Nicaragua,360,IDN,Indonesia,M,Import,2014,13538256.0
558,NIC,Nicaragua,364,IRN,Iran,M,Import,2014,11602.0
558,NIC,Nicaragua,372,IRL,Ireland,M,Import,2014,3303825.0
558,NIC,Nicaragua,376,ISR,Israel,M,Import,2014,8726554.0
558,NIC,Nicaragua,380,ITA,Italy,M,Import,2014,36281056.0
558,NIC,Nicaragua,384,CIV,Côte d'Ivoire,M,Import,2014,12632.0
558,NIC,Nicaragua,388,JAM,Jamaica,M,Import,2014,6646.0
558,NIC,Nicaragua,392,JPN,Japan,M,Import,2014,142119847.0
558,NIC,Nicaragua,400,JOR,Jordan,M,Import,2014,161298.0
558,NIC,Nicaragua,404,KEN,Kenya,M,Import,2014,50967.0
558,NIC,Nicaragua,408,PRK,Dem. People's Rep. of Korea,M,Import,2014,11745490.0
558,NIC,Nicaragua,410,KOR,Rep. of Korea,M,Import,2014,78202610.0
558,NIC,Nicaragua,414,KWT,Kuwait,M,Import,2014,8516.0
558,NIC,Nicaragua,417,KGZ,Kyrgyzstan,M,Import,2014,48.0
558,NIC,Nicaragua,418,LAO,Lao People's Dem. Rep.,M,Import,2014,11720.0
558,NIC,Nicaragua,422,LBN,Lebanon,M,Import,2014,217.0
558,NIC,Nicaragua,426,LSO,Lesotho,M,Import,2014,8861.0
558,NIC,Nicaragua,428,LVA,Latvia,M,Import,2014,727442.0
558,NIC,Nicaragua,440,LTU,Lithuania,M,Import,2014,112148.0
558,NIC,Nicaragua,442,LUX,Luxembourg,M,Import,2014,198802.0
558,NIC,Nicaragua,446,MAC,"China, Macao SAR",M,Import,2014,7540.0
558,NIC,Nicaragua,450,MDG,Madagascar,M,Import,2014,14297.0
558,NIC,Nicaragua,454,MWI,Malawi,M,Import,2014,1877.0
558,NIC,Nicaragua,458,MYS,Malaysia,M,Import,2014,13064986.0
558,NIC,Nicaragua,466,MLI,Mali,M,Import,2014,616.0
558,NIC,Nicaragua,470,MLT,Malta,M,Import,2014,1621.0
558,NIC,Nicaragua,478,MRT,Mauritania,M,Import,2014,99.0
558,NIC,Nicaragua,480,MUS,Mauritius,M,Import,2014,49378.0
558,NIC,Nicaragua,484,MEX,Mexico,M,Import,2014,545838733.0
558,NIC,Nicaragua,490,S19,"Other Asia, nes",M,Import,2014,29291723.0
558,NIC,Nicaragua,498,MDA,Rep. of Moldova,M,Import,2014,45.0
558,NIC,Nicaragua,500,MSR,Montserrat,M,Import,2014,63.0
558,NIC,Nicaragua,504,MAR,Morocco,M,Import,2014,147109.0
558,NIC,Nicaragua,508,MOZ,Mozambique,M,Import,2014,25298.0
558,NIC,Nicaragua,512,OMN,Oman,M,Import,2014,3502.0
558,NIC,Nicaragua,516,NAM,Namibia,M,Import,2014,14605.0
558,NIC,Nicaragua,524,NPL,Nepal,M,Import,2014,813.0
558,NIC,Nicaragua,528,NLD,Netherlands,M,Import,2014,12485982.0
558,NIC,Nicaragua,531,CUW,Curaçao,M,Import,2014,367168468.0
558,NIC,Nicaragua,540,NCL,New Caledonia,M,Import,2014,105.0
558,NIC,Nicaragua,554,NZL,New Zealand,M,Import,2014,5522610.0
558,NIC,Nicaragua,566,NGA,Nigeria,M,Import,2014,34277.0
558,NIC,Nicaragua,579,NOR,Norway,M,Import,2014,886700.0
558,NIC,Nicaragua,586,PAK,Pakistan,M,Import,2014,1033826.0
558,NIC,Nicaragua,591,PAN,Panama,M,Import,2014,11216838.0
558,NIC,Nicaragua,598,PNG,Papua New Guinea,M,Import,2014,288750.0
558,NIC,Nicaragua,600,PRY,Paraguay,M,Import,2014,1679381.0
558,NIC,Nicaragua,604,PER,Peru,M,Import,2014,17087894.0
558,NIC,Nicaragua,608,PHL,Philippines,M,Import,2014,3026420.0
558,NIC,Nicaragua,612,PCN,Pitcairn,M,Import,2014,73.0
558,NIC,Nicaragua,616,POL,Poland,M,Import,2014,2641895.0
558,NIC,Nicaragua,620,PRT,Portugal,M,Import,2014,2172230.0
558,NIC,Nicaragua,626,TLS,Timor-Leste,M,Import,2014,301.0
558,NIC,Nicaragua,634,QAT,Qatar,M,Import,2014,896029.0
558,NIC,Nicaragua,642,ROU,Romania,M,Import,2014,479569.0
558,NIC,Nicaragua,643,RUS,Russian Federation,M,Import,2014,39781746.0
558,NIC,Nicaragua,646,RWA,Rwanda,M,Import,2014,435.0
558,NIC,Nicaragua,654,SHN,Saint Helena,M,Import,2014,644.0
558,NIC,Nicaragua,659,KNA,Saint Kitts and Nevis,M,Import,2014,65.0
558,NIC,Nicaragua,662,LCA,Saint Lucia,M,Import,2014,1968.0
558,NIC,Nicaragua,674,SMR,San Marino,M,Import,2014,109.0
558,NIC,Nicaragua,678,STP,Sao Tome and Principe,M,Import,2014,21990.0
558,NIC,Nicaragua,682,SAU,Saudi Arabia,M,Import,2014,2150534.0
558,NIC,Nicaragua,686,SEN,Senegal,M,Import,2014,608.0
558,NIC,Nicaragua,688,SRB,Serbia,M,Import,2014,53354.0
558,NIC,Nicaragua,690,SYC,Seychelles,M,Import,2014,28.0
558,NIC,Nicaragua,694,SLE,Sierra Leone,M,Import,2014,1275.0
558,NIC,Nicaragua,699,IND,India,M,Import,2014,90507539.0
558,NIC,Nicaragua,702,SGP,Singapore,M,Import,2014,5311806.0
558,NIC,Nicaragua,703,SVK,Slovakia,M,Import,2014,621007.0
558,NIC,Nicaragua,704,VNM,Viet Nam,M,Import,2014,11809030.0
558,NIC,Nicaragua,705,SVN,Slovenia,M,Import,2014,417113.0
558,NIC,Nicaragua,710,ZAF,South Africa,M,Import,2014,2750470.0
558,NIC,Nicaragua,724,ESP,Spain,M,Import,2014,68345324.0
558,NIC,Nicaragua,729,SDN,Sudan,M,Import,2014,406.0
558,NIC,Nicaragua,740,SUR,Suriname,M,Import,2014,713.0
558,NIC,Nicaragua,748,SWZ,Eswatini,M,Import,2014,21026.0
558,NIC,Nicaragua,752,SWE,Sweden,M,Import,2014,17004275.0
558,NIC,Nicaragua,757,CHE,Switzerland,M,Import,2014,12880581.0
558,NIC,Nicaragua,760,SYR,Syria,M,Import,2014,136.0
558,NIC,Nicaragua,762,TJK,Tajikistan,M,Import,2014,1252.0
558,NIC,Nicaragua,764,THA,Thailand,M,Import,2014,102975858.0
558,NIC,Nicaragua,772,TKL,Tokelau,M,Import,2014,3062.0
558,NIC,Nicaragua,780,TTO,Trinidad and Tobago,M,Import,2014,8231073.0
558,NIC,Nicaragua,784,ARE,United Arab Emirates,M,Import,2014,400129.0
558,NIC,Nicaragua,788,TUN,Tunisia,M,Import,2014,155293.0
558,NIC,Nicaragua,792,TUR,Türkiye,M,Import,2014,7369408.0
558,NIC,Nicaragua,795,TKM,Turkmenistan,M,Import,2014,1376.0
558,NIC,Nicaragua,796,TCA,Turks and Caicos Isds,M,Import,2014,252.0
558,NIC,Nicaragua,804,UKR,Ukraine,M,Import,2014,635563.0
558,NIC,Nicaragua,807,MKD,North Macedonia,M,Import,2014,245.0
558,NIC,Nicaragua,818,EGY,Egypt,M,Import,2014,320719.0
558,NIC,Nicaragua,826,GBR,United Kingdom,M,Import,2014,26316074.0
558,NIC,Nicaragua,834,TZA,United Rep. of Tanzania,M,Import,2014,22.0
558,NIC,Nicaragua,842,USA,USA,M,Import,2014,935713037.0
558,NIC,Nicaragua,858,URY,Uruguay,M,Import,2014,23652281.0
558,NIC,Nicaragua,860,UZB,Uzbekistan,M,Import,2014,3.0
558,NIC,Nicaragua,862,VEN,Venezuela,M,Import,2014,455995990.0
558,NIC,Nicaragua,876,WLF,Wallis and Futuna Isds,M,Import,2014,1433.0
558,NIC,Nicaragua,887,YEM,Yemen,M,Import,2014,4923.0
558,NIC,Nicaragua,894,ZMB,Zambia,M,Import,2014,875.0
558,NIC,Nicaragua,20,AND,Andorra,X,Export,2014,6927.0
558,NIC,Nicaragua,28,ATG,Antigua and Barbuda,X,Export,2014,100.0
558,NIC,Nicaragua,32,ARG,Argentina,X,Export,2014,236829.0
558,NIC,Nicaragua,36,AUS,Australia,X,Export,2014,10370995.0
558,NIC,Nicaragua,40,AUT,Austria,X,Export,2014,259939.0
558,NIC,Nicaragua,44,BHS,Bahamas,X,Export,2014,141939.0
558,NIC,Nicaragua,52,BRB,Barbados,X,Export,2014,73438.0
558,NIC,Nicaragua,56,BEL,Belgium,X,Export,2014,27313881.0
558,NIC,Nicaragua,68,BOL,Bolivia (Plurinational State of),X,Export,2014,986200.0
558,NIC,Nicaragua,76,BRA,Brazil,X,Export,2014,1827940.0
558,NIC,Nicaragua,84,BLZ,Belize,X,Export,2014,91738.0
558,NIC,Nicaragua,92,VGB,Br. Virgin Isds,X,Export,2014,1319277.0
558,NIC,Nicaragua,100,BGR,Bulgaria,X,Export,2014,156210.0
558,NIC,Nicaragua,124,CAN,Canada,X,Export,2014,250317451.0
558,NIC,Nicaragua,136,CYM,Cayman Isds,X,Export,2014,921861.0
558,NIC,Nicaragua,144,LKA,Sri Lanka,X,Export,2014,101097.0
558,NIC,Nicaragua,152,CHL,Chile,X,Export,2014,10908167.0
558,NIC,Nicaragua,156,CHN,China,X,Export,2014,28086345.0
558,NIC,Nicaragua,170,COL,Colombia,X,Export,2014,9341517.0
558,NIC,Nicaragua,178,COG,Congo,X,Export,2014,94760.0
558,NIC,Nicaragua,180,COD,Dem. Rep. of the Congo,X,Export,2014,90700.0
558,NIC,Nicaragua,188,CRI,Costa Rica,X,Export,2014,154090219.0
558,NIC,Nicaragua,192,CUB,Cuba,X,Export,2014,1880561.0
558,NIC,Nicaragua,196,CYP,Cyprus,X,Export,2014,27049.0
558,NIC,Nicaragua,203,CZE,Czechia,X,Export,2014,1100157.0
558,NIC,Nicaragua,208,DNK,Denmark,X,Export,2014,381912.0
558,NIC,Nicaragua,212,DMA,Dominica,X,Export,2014,1432086.0
558,NIC,Nicaragua,214,DOM,Dominican Rep.,X,Export,2014,30970605.0
558,NIC,Nicaragua,218,ECU,Ecuador,X,Export,2014,3602172.0
558,NIC,Nicaragua,222,SLV,El Salvador,X,Export,2014,228472286.0
558,NIC,Nicaragua,233,EST,Estonia,X,Export,2014,2228.0
558,NIC,Nicaragua,246,FIN,Finland,X,Export,2014,6946264.0
558,NIC,Nicaragua,251,FRA,France,X,Export,2014,46317198.0
558,NIC,Nicaragua,266,GAB,Gabon,X,Export,2014,2000.0
558,NIC,Nicaragua,268,GEO,Georgia,X,Export,2014,1202218.0
558,NIC,Nicaragua,276,DEU,Germany,X,Export,2014,32315487.0
558,NIC,Nicaragua,288,GHA,Ghana,X,Export,2014,18445452.0
558,NIC,Nicaragua,292,GIB,Gibraltar,X,Export,2014,12240.0
558,NIC,Nicaragua,300,GRC,Greece,X,Export,2014,442690.0
558,NIC,Nicaragua,320,GTM,Guatemala,X,Export,2014,93617858.0
558,NIC,Nicaragua,328,GUY,Guyana,X,Export,2014,665457.0
558,NIC,Nicaragua,332,HTI,Haiti,X,Export,2014,5575199.0
558,NIC,Nicaragua,340,HND,Honduras,X,Export,2014,155939866.0
558,NIC,Nicaragua,344,HKG,"China, Hong Kong SAR",X,Export,2014,10575580.0
558,NIC,Nicaragua,352,ISL,Iceland,X,Export,2014,711916.0
558,NIC,Nicaragua,360,IDN,Indonesia,X,Export,2014,67891.0
558,NIC,Nicaragua,364,IRN,Iran,X,Export,2014,5000.0
558,NIC,Nicaragua,372,IRL,Ireland,X,Export,2014,2001838.0
558,NIC,Nicaragua,376,ISR,Israel,X,Export,2014,535164.0
558,NIC,Nicaragua,380,ITA,Italy,X,Export,2014,40130816.0
558,NIC,Nicaragua,384,CIV,Côte d'Ivoire,X,Export,2014,5845132.0
558,NIC,Nicaragua,388,JAM,Jamaica,X,Export,2014,1492386.0
558,NIC,Nicaragua,392,JPN,Japan,X,Export,2014,24170026.0
558,NIC,Nicaragua,398,KAZ,Kazakhstan,X,Export,2014,3189.0
558,NIC,Nicaragua,400,JOR,Jordan,X,Export,2014,60719.0
558,NIC,Nicaragua,404,KEN,Kenya,X,Export,2014,79463.0
558,NIC,Nicaragua,410,KOR,Rep. of Korea,X,Export,2014,9808008.0
558,NIC,Nicaragua,422,LBN,Lebanon,X,Export,2014,67058.0
558,NIC,Nicaragua,428,LVA,Latvia,X,Export,2014,115670.0
558,NIC,Nicaragua,430,LBR,Liberia,X,Export,2014,2904.0
558,NIC,Nicaragua,440,LTU,Lithuania,X,Export,2014,118019.0
558,NIC,Nicaragua,446,MAC,"China, Macao SAR",X,Export,2014,5693.0
558,NIC,Nicaragua,458,MYS,Malaysia,X,Export,2014,42736.0
558,NIC,Nicaragua,462,MDV,Maldives,X,Export,2014,270.0
558,NIC,Nicaragua,466,MLI,Mali,X,Export,2014,8017120.0
558,NIC,Nicaragua,470,MLT,Malta,X,Export,2014,20015.0
558,NIC,Nicaragua,484,MEX,Mexico,X,Export,2014,617446365.0
558,NIC,Nicaragua,490,S19,"Other Asia, nes",X,Export,2014,76436378.0
558,NIC,Nicaragua,498,MDA,Rep. of Moldova,X,Export,2014,102080.0
558,NIC,Nicaragua,504,MAR,Morocco,X,Export,2014,2000.0
558,NIC,Nicaragua,512,OMN,Oman,X,Export,2014,24463.0
558,NIC,Nicaragua,516,NAM,Namibia,X,Export,2014,250.0
558,NIC,Nicaragua,528,NLD,Netherlands,X,Export,2014,15431445.0
558,NIC,Nicaragua,531,CUW,Curaçao,X,Export,2014,400027.0
558,NIC,Nicaragua,533,ABW,Aruba,X,Export,2014,147684.0
558,NIC,Nicaragua,540,NCL,New Caledonia,X,Export,2014,150.0
558,NIC,Nicaragua,554,NZL,New Zealand,X,Export,2014,481086.0
558,NIC,Nicaragua,566,NGA,Nigeria,X,Export,2014,2800.0
558,NIC,Nicaragua,579,NOR,Norway,X,Export,2014,6213713.0
558,NIC,Nicaragua,584,MHL,Marshall Isds,X,Export,2014,11549.0
558,NIC,Nicaragua,586,PAK,Pakistan,X,Export,2014,728018.0
558,NIC,Nicaragua,591,PAN,Panama,X,Export,2014,39357482.0
558,NIC,Nicaragua,600,PRY,Paraguay,X,Export,2014,93719.0
558,NIC,Nicaragua,604,PER,Peru,X,Export,2014,1293871.0
558,NIC,Nicaragua,608,PHL,Philippines,X,Export,2014,255089.0
558,NIC,Nicaragua,616,POL,Poland,X,Export,2014,3164623.0
558,NIC,Nicaragua,620,PRT,Portugal,X,Export,2014,612351.0
558,NIC,Nicaragua,634,QAT,Qatar,X,Export,2014,5493.0
558,NIC,Nicaragua,642,ROU,Romania,X,Export,2014,119365.0
558,NIC,Nicaragua,643,RUS,Russian Federation,X,Export,2014,18532774.0
558,NIC,Nicaragua,682,SAU,Saudi Arabia,X,Export,2014,80826.0
558,NIC,Nicaragua,686,SEN,Senegal,X,Export,2014,177501.0
558,NIC,Nicaragua,688,SRB,Serbia,X,Export,2014,2000.0
558,NIC,Nicaragua,699,IND,India,X,Export,2014,729123.0
558,NIC,Nicaragua,702,SGP,Singapore,X,Export,2014,1725811.0
558,NIC,Nicaragua,703,SVK,Slovakia,X,Export,2014,23739.0
558,NIC,Nicaragua,704,VNM,Viet Nam,X,Export,2014,6256030.0
558,NIC,Nicaragua,705,SVN,Slovenia,X,Export,2014,13425.0
558,NIC,Nicaragua,710,ZAF,South Africa,X,Export,2014,711752.0
558,NIC,Nicaragua,716,ZWE,Zimbabwe,X,Export,2014,1920.0
558,NIC,Nicaragua,724,ESP,Spain,X,Export,2014,95463701.0
558,NIC,Nicaragua,740,SUR,Suriname,X,Export,2014,387350.0
558,NIC,Nicaragua,752,SWE,Sweden,X,Export,2014,6323070.0
558,NIC,Nicaragua,757,CHE,Switzerland,X,Export,2014,700837.0
558,NIC,Nicaragua,764,THA,Thailand,X,Export,2014,2786448.0
558,NIC,Nicaragua,780,TTO,Trinidad and Tobago,X,Export,2014,472532.0
558,NIC,Nicaragua,784,ARE,United Arab Emirates,X,Export,2014,3329104.0
558,NIC,Nicaragua,792,TUR,Türkiye,X,Export,2014,21887.0
558,NIC,Nicaragua,804,UKR,Ukraine,X,Export,2014,113403.0
558,NIC,Nicaragua,807,MKD,North Macedonia,X,Export,2014,9773.0
558,NIC,Nicaragua,818,EGY,Egypt,X,Export,2014,970278.0
558,NIC,Nicaragua,826,GBR,United Kingdom,X,Export,2014,46676438.0
558,NIC,Nicaragua,842,USA,USA,X,Export,2014,2405532987.0
