reporterISO,flowCode,refYear,regime_index,primaryValue,share
ISR,X,2022,1.0,8743216000.0,13.39
ISR,X,2022,2.0,6511521000.0,9.97
ISR,X,2022,3.0,42454027000.0,65.0
ISR,X,2023,0.0,5993433574.0,11.05
ISR,X,2023,1.0,6568518296.0,12.11
ISR,X,2023,2.0,6564218576.0,12.1
ISR,X,2023,3.0,35105038839.0,64.73
ISR,X,2024,0.0,5805204000.0,10.67
ISR,X,2024,1.0,5901655000.0,10.85
ISR,X,2024,2.0,8785789000.0,16.15
ISR,X,2024,3.0,33921652000.0,62.34
ITA,M,2000,0.0,18312239116.0,8.07
ITA,M,2000,1.0,17048031848.0,7.52
ITA,M,2000,2.0,15222180291.0,6.71
ITA,M,2000,3.0,176215642548.0,77.7
ITA,M,2001,0.0,16191610451.0,7.17
ITA,M,2001,1.0,16962754530.0,7.52
ITA,M,2001,2.0,16171749821.0,7.17
ITA,M,2001,3.0,176346392038.0,78.14
ITA,M,2002,0.0,16722546183.0,7.07
ITA,M,2002,1.0,17918858043.0,7.58
ITA,M,2002,2.0,16869474847.0,7.14
ITA,M,2002,3.0,184912201626.0,78.21
ITA,M,2003,0.0,22331103789.0,7.86
ITA,M,2003,1.0,20820970392.0,7.33
ITA,M,2003,2.0,21050883456.0,7.41
ITA,M,2003,3.0,220008156125.0,77.41
ITA,M,2004,0.0,29836456122.0,8.78
ITA,M,2004,1.0,27102822523.0,7.97
ITA,M,2004,2.0,26225875073.0,7.71
ITA,M,2004,3.0,256819918443.0,75.54
ITA,M,2005,0.0,36908874925.0,10.11
ITA,M,2005,1.0,34342235733.0,9.41
ITA,M,2005,2.0,27782936196.0,7.61
ITA,M,2005,3.0,266044072254.0,72.87
ITA,M,2006,0.0,44621165932.0,10.74
ITA,M,2006,1.0,41731745357.0,10.05
ITA,M,2006,2.0,35049286679.0,8.44
ITA,M,2006,3.0,293876515340.0,70.77
ITA,M,2007,0.0,60382908971.490005,11.89
ITA,M,2007,1.0,60282537724.19,11.87
ITA,M,2007,2.0,39756147636.325,7.83
ITA,M,2007,3.0,347296452289.03,68.4
ITA,M,2008,0.0,71341755492.168,12.79
ITA,M,2008,1.0,78687799712.655,14.11
ITA,M,2008,2.0,43963377164.038,7.88
ITA,M,2008,3.0,363712676376.14,65.22
ITA,M,2009,0.0,47393234868.6,11.5
ITA,M,2009,1.0,52423172612.609,12.72
ITA,M,2009,2.0,32371792122.079998,7.86
ITA,M,2009,3.0,279925087653.376,67.92
ITA,M,2010,0.0,64546236080.0,13.38
ITA,M,2010,1.0,70906975632.0,14.69
ITA,M,2010,2.0,42430021590.0,8.79
ITA,M,2010,3.0,304686726902.0,63.14
ITA,M,2011,0.0,64823549633.0,11.73
ITA,M,2011,1.0,91984533346.0,16.65
ITA,M,2011,2.0,52243447648.0,9.45
ITA,M,2011,3.0,343569075269.0,62.17
ITA,M,2012,0.0,50300996274.0,10.38
ITA,M,2012,1.0,90658828021.0,18.7
ITA,M,2012,2.0,47496475872.0,9.8
ITA,M,2012,3.0,296308958212.0,61.12
ITA,M,2013,0.0,49998821233.0,10.53
ITA,M,2013,1.0,73782718504.0,15.54
ITA,M,2013,2.0,58097300786.0,12.24
ITA,M,2013,3.0,292783172050.0,61.68
ITA,M,2014,0.0,54460994080.0,11.58
ITA,M,2014,1.0,70129756936.0,14.92
ITA,M,2014,2.0,46681813140.0,9.93
ITA,M,2014,3.0,298899469953.0,63.57
ITA,M,2015,0.0,47506662743.93,11.66
ITA,M,2015,1.0,54263709555.823,13.31
ITA,M,2015,2.0,40574531328.325005,9.95
ITA,M,2015,3.0,265244601302.484,65.08
ITA,M,2016,0.0,44955580071.727005,11.15
ITA,M,2016,1.0,47928033302.106,11.88
ITA,M,2016,2.0,50439666771.882,12.51
ITA,M,2016,3.0,259973454523.48502,64.46
ITA,M,2017,0.0,49667456047.491,11.04
ITA,M,2017,1.0,63432014757.087,14.1
ITA,M,2017,2.0,49794375351.993004,11.07
ITA,M,2017,3.0,286927912896.809,63.79
ITA,M,2018,0.0,55101103679.448,11.04
ITA,M,2018,1.0,84509447139.644,16.93
ITA,M,2018,2.0,48815459014.615,9.78
ITA,M,2018,3.0,310599627351.08704,62.24
ITA,M,2019,0.0,51289828403.415,10.89
ITA,M,2019,1.0,73433599584.311,15.59
ITA,M,2019,2.0,54281653199.947,11.53
ITA,M,2019,3.0,291917479256.072,61.99
ITA,M,2020,0.0,52145476199.08299,12.32
ITA,M,2020,1.0,55539499396.15,13.13
ITA,M,2020,2.0,56776250626.574,13.42
ITA,M,2020,3.0,258674953386.897,61.13
ITA,M,2021,0.0,73316770537.627,13.03
ITA,M,2021,1.0,88465983131.78,15.72
ITA,M,2021,2.0,89282997383.183,15.87
ITA,M,2021,3.0,311665994087.837,55.38
ITA,M,2022,0.0,100178957289.21,14.58
ITA,M,2022,1.0,136742832240.13,19.9
ITA,M,2022,2.0,89001964499.44,12.95
ITA,M,2022,3.0,361109456985.22296,52.56
ITA,M,2023,0.0,81272137367.631,12.79
ITA,M,2023,1.0,97345064147.651,15.32
ITA,M,2023,2.0,97612585995.119,15.37
ITA,M,2023,3.0,358982897108.315,56.51
ITA,M,2024,0.0,80448096149.031,13.17
ITA,M,2024,1.0,87709950366.292,14.35
ITA,M,2024,2.0,107024361840.842,17.52
ITA,M,2024,3.0,335834670233.661,54.96
ITA,X,2000,0.0,11777950774.0,5.05
ITA,X,2000,1.0,13269470232.0,5.69
ITA,X,2000,2.0,19833592356.0,8.5
ITA,X,2000,3.0,188518662211.0,80.77
ITA,X,2001,0.0,13551604712.0,5.69
ITA,X,2001,1.0,15176495671.0,6.37
ITA,X,2001,2.0,19816291699.0,8.32
ITA,X,2001,3.0,189661155407.0,79.62
ITA,X,2002,0.0,14381146299.0,5.8
ITA,X,2002,1.0,17292657945.0,6.97
ITA,X,2002,2.0,20218118225.0,8.15
ITA,X,2002,3.0,196242348307.0,79.09
ITA,X,2003,0.0,16379221671.0,5.6
ITA,X,2003,1.0,20224617051.0,6.91
ITA,X,2003,2.0,24426614460.0,8.35
ITA,X,2003,3.0,231489077550.0,79.14
ITA,X,2004,0.0,19721044428.0,5.71
ITA,X,2004,1.0,25649124260.0,7.42
ITA,X,2004,2.0,29121653827.0,8.43
ITA,X,2004,3.0,271050116141.0,78.44
ITA,X,2005,0.0,20514182915.0,5.63
ITA,X,2005,1.0,28777868589.0,7.9
ITA,X,2005,2.0,32046214346.0,8.79
ITA,X,2005,3.0,283097726150.0,77.68
ITA,X,2006,0.0,25458096055.0,6.24
ITA,X,2006,1.0,31395213380.0,7.69
ITA,X,2006,2.0,39650138389.0,9.71
ITA,X,2006,3.0,311667970247.0,76.36
ITA,X,2007,0.0,34970522754.319,7.09
ITA,X,2007,1.0,38746860323.362,7.86
ITA,X,2007,2.0,48417949789.3,9.82
ITA,X,2007,3.0,370822849398.421,75.22
ITA,X,2008,0.0,39685798500.443,7.44
ITA,X,2008,1.0,49218914365.558,9.23
ITA,X,2008,2.0,55024901445.719,10.32
ITA,X,2008,3.0,389179248007.912,73.0
ITA,X,2009,0.0,32739753600.788002,8.17
ITA,X,2009,1.0,38823976837.854004,9.69
ITA,X,2009,2.0,38376073635.245,9.58
ITA,X,2009,3.0,290764336342.09503,72.56
ITA,X,2010,0.0,34492538545.0,7.89
ITA,X,2010,1.0,42882744203.0,9.81
ITA,X,2010,2.0,47715804446.0,10.91
ITA,X,2010,3.0,312193828665.0,71.39
ITA,X,2011,0.0,39153975352.0,7.68
ITA,X,2011,1.0,48339785936.0,9.48
ITA,X,2011,2.0,59455580026.0,11.66
ITA,X,2011,3.0,363165090050.0,71.19
ITA,X,2012,0.0,36745039840.0,7.45
ITA,X,2012,1.0,45624640445.0,9.26
ITA,X,2012,2.0,63062415831.0,12.79
ITA,X,2012,3.0,347479814871.0,70.5
ITA,X,2013,0.0,44286586079.0,8.7
ITA,X,2013,1.0,54992316581.0,10.8
ITA,X,2013,2.0,59824766111.0,11.75
ITA,X,2013,3.0,349959292906.0,68.75
ITA,X,2014,0.0,47057099116.0,9.05
ITA,X,2014,1.0,56171253819.0,10.8
ITA,X,2014,2.0,54625308904.0,10.5
ITA,X,2014,3.0,362345503208.0,69.66
ITA,X,2015,0.0,41076135175.235,9.15
ITA,X,2015,1.0,43174741552.082,9.61
ITA,X,2015,2.0,46679105632.845,10.39
ITA,X,2015,3.0,318127516991.904,70.84
ITA,X,2016,0.0,40106905234.055,8.84
ITA,X,2016,1.0,41017457181.79,9.05
ITA,X,2016,2.0,59881495889.037,13.21
ITA,X,2016,3.0,312440931904.454,68.9
ITA,X,2017,0.0,43854233238.691,8.8
ITA,X,2017,1.0,48819197847.907,9.8
ITA,X,2017,2.0,63194115237.553,12.68
ITA,X,2017,3.0,342537391490.701,68.73
ITA,X,2018,0.0,42256516138.717,7.86
ITA,X,2018,1.0,57933804860.89,10.78
ITA,X,2018,2.0,63869065164.669,11.88
ITA,X,2018,3.0,373598009703.983,69.49
ITA,X,2019,0.0,39963861474.231,7.6
ITA,X,2019,1.0,51966101552.453,9.88
ITA,X,2019,2.0,66033089955.105,12.56
ITA,X,2019,3.0,367933593222.723,69.96
ITA,X,2020,0.0,36867925738.946,7.54
ITA,X,2020,1.0,45549311308.664,9.31
ITA,X,2020,2.0,70942405472.091,14.5
ITA,X,2020,3.0,335921886209.66797,68.66
ITA,X,2021,0.0,48340559903.774,8.03
ITA,X,2021,1.0,53847760879.53,8.95
ITA,X,2021,2.0,101905184833.599,16.93
ITA,X,2021,3.0,397731725816.893,66.09
ITA,X,2022,0.0,50358551081.637,7.84
ITA,X,2022,1.0,59633724657.173,9.29
ITA,X,2022,2.0,103360059792.83699,16.1
ITA,X,2022,3.0,428707223613.177,66.77
ITA,X,2023,0.0,53591266065.022,8.15
ITA,X,2023,1.0,62530606155.208,9.51
ITA,X,2023,2.0,125816686974.957,19.14
ITA,X,2023,3.0,415579258082.385,63.2
ITA,X,2024,0.0,52663387081.409,8.04
ITA,X,2024,1.0,67012699226.547005,10.23
ITA,X,2024,2.0,158516544426.942,24.19
ITA,X,2024,3.0,377064669888.146,57.54
JPN,M,2000,0.0,103451521931.0,28.78
JPN,M,2000,1.0,33348704565.0,9.28
JPN,M,2000,2.0,45125256739.0,12.55
JPN,M,2000,3.0,177552265397.0,49.39
JPN,M,2001,0.0,101329820733.0,30.44
JPN,M,2001,1.0,29102681676.0,8.74
JPN,M,2001,2.0,41062259547.0,12.33
JPN,M,2001,3.0,161419806397.0,48.49
JPN,M,2002,0.0,102042984286.0,31.68
JPN,M,2002,1.0,27053291856.0,8.4
JPN,M,2002,2.0,40413780312.0,12.55
JPN,M,2002,3.0,152559656110.0,47.37
JPN,M,2003,0.0,123541528458.0,33.68
JPN,M,2003,1.0,33155917830.0,9.04
JPN,M,2003,2.0,44986676806.0,12.26
JPN,M,2003,3.0,165138550754.0,45.02
JPN,M,2004,0.0,154000748996.0,35.31
JPN,M,2004,1.0,47500381643.0,10.89
JPN,M,2004,2.0,44597107035.0,10.23
JPN,M,2004,3.0,189997229303.0,43.57
JPN,M,2005,0.0,190713695807.0,38.53
JPN,M,2005,1.0,51843484905.0,10.48
JPN,M,2005,2.0,49817738946.0,10.07
JPN,M,2005,3.0,202544723500.0,40.92
JPN,M,2006,0.0,222755194623.0,40.09
JPN,M,2006,1.0,73696762639.0,13.26
JPN,M,2006,2.0,40872165135.0,7.36
JPN,M,2006,3.0,218321877613.0,39.29
JPN,M,2007,0.0,253526802273.0,42.33
JPN,M,2007,1.0,66860300235.0,11.16
JPN,M,2007,2.0,45474862190.0,7.59
JPN,M,2007,3.0,233047848780.0,38.91
JPN,M,2008,0.0,300949564146.0,40.93
JPN,M,2008,1.0,108618084643.0,14.77
JPN,M,2008,2.0,56633717848.0,7.7
JPN,M,2008,3.0,269080539185.0,36.6
JPN,M,2009,0.0,212063072371.0,40.03
JPN,M,2009,1.0,70938716752.0,13.39
JPN,M,2009,2.0,39618713638.0,7.48
JPN,M,2009,3.0,207141281549.0,39.1
JPN,M,2010,0.0,266313865816.0,39.97
JPN,M,2010,1.0,90387901888.0,13.57
JPN,M,2010,2.0,62406325869.0,9.37
JPN,M,2010,3.0,247107298694.0,37.09
JPN,M,2011,0.0,340093292268.0,41.19
JPN,M,2011,1.0,112359132626.0,13.61
JPN,M,2011,2.0,74872184835.0,9.07
JPN,M,2011,3.0,298359017843.0,36.13
JPN,M,2012,0.0,363132728091.0,42.46
JPN,M,2012,1.0,111775492144.0,13.07
JPN,M,2012,2.0,79267831581.0,9.27
JPN,M,2012,3.0,301056665682.0,35.2
JPN,M,2013,0.0,346849462910.0,43.15
JPN,M,2013,1.0,106440328353.0,13.24
JPN,M,2013,2.0,80738897082.0,10.04
JPN,M,2013,3.0,269855469210.0,33.57
JPN,M,2014,0.0,359858036956.0,45.94
JPN,M,2014,1.0,84475757072.0,10.78
JPN,M,2014,2.0,74796641831.0,9.55
JPN,M,2014,3.0,264147706604.0,33.72
JPN,M,2015,0.0,249209116063.0,41.58
JPN,M,2015,1.0,61019782096.0,10.18
JPN,M,2015,2.0,61167294043.0,10.21
JPN,M,2015,3.0,227952653292.0,38.03
JPN,M,2016,0.0,249372541339.0,42.87
JPN,M,2016,1.0,49820829390.0,8.56
JPN,M,2016,2.0,58303973840.0,10.02
JPN,M,2016,3.0,224255243779.0,38.55
JPN,M,2017,0.0,275862988868.102,42.82
JPN,M,2017,1.0,62997140734.872,9.78
JPN,M,2017,2.0,58740748707.452,9.12
JPN,M,2017,3.0,246707023573.311,38.29
JPN,M,2018,0.0,289162595246.039,40.24
JPN,M,2018,1.0,99832603326.46701,13.89
JPN,M,2018,2.0,57719332504.19,8.03
JPN,M,2018,3.0,271816134281.554,37.83
JPN,M,2019,0.0,275040522797.49,39.79
JPN,M,2019,1.0,93462168612.853,13.52
JPN,M,2019,2.0,54679644802.86,7.91
JPN,M,2019,3.0,268056246408.909,38.78
JPN,M,2020,0.0,239565645489.651,39.5
JPN,M,2020,1.0,82921361374.775,13.67
JPN,M,2020,2.0,62916381391.644,10.37
JPN,M,2020,3.0,221088732441.576,36.45
JPN,M,2021,0.0,313351714652.373,42.58
JPN,M,2021,1.0,72952821403.62599,9.91
JPN,M,2021,2.0,61638400268.101,8.38
JPN,M,2021,3.0,287957126203.423,39.13
JPN,M,2022,0.0,361210847407.902,42.16
JPN,M,2022,1.0,84826416436.915,9.9
JPN,M,2022,2.0,90016450318.117,10.51
JPN,M,2022,3.0,320805468083.619,37.44
JPN,M,2023,0.0,290385174466.90704,40.63
JPN,M,2023,1.0,67596280243.032,9.46
JPN,M,2023,2.0,96301038529.148,13.47
JPN,M,2023,3.0,260464246427.637,36.44
JPN,M,2024,0.0,282006231287.151,39.72
JPN,M,2024,1.0,88914111533.129,12.52
JPN,M,2024,2.0,104647014276.124,14.74
JPN,M,2024,3.0,234362521221.884,33.01
JPN,X,2000,0.0,68578490621.0,15.52
JPN,X,2000,1.0,39882157917.0,9.02
JPN,X,2000,2.0,55242272506.0,12.5
JPN,X,2000,3.0,278294856260.0,62.96
JPN,X,2001,0.0,66638057551.0,17.63
JPN,X,2001,1.0,30580677681.0,8.09
JPN,X,2001,2.0,45513300405.0,12.04
JPN,X,2001,3.0,235175765174.0,62.23
JPN,X,2002,0.0,77760802025.0,19.99
JPN,X,2002,1.0,31830775748.0,8.18
JPN,X,2002,2.0,44595839726.0,11.47
JPN,X,2002,3.0,234747082523.0,60.36
JPN,X,2003,0.0,101307711705.0,23.05
JPN,X,2003,1.0,34027697471.0,7.74
JPN,X,2003,2.0,50903881721.0,11.58
JPN,X,2003,3.0,253348651651.0,57.63
JPN,X,2004,0.0,126276377152.0,24.23
JPN,X,2004,1.0,50333546955.0,9.66
JPN,X,2004,2.0,52000885337.0,9.98
JPN,X,2004,3.0,292545878749.0,56.13
JPN,X,2005,0.0,133845165291.0,24.33
JPN,X,2005,1.0,54307178359.0,9.87
JPN,X,2005,2.0,58457126657.0,10.63
JPN,X,2005,3.0,303407473515.0,55.16
JPN,X,2006,0.0,150292142147.0,25.05
JPN,X,2006,1.0,81329657062.0,13.55
JPN,X,2006,2.0,41209263230.0,6.87
JPN,X,2006,3.0,327191491248.0,54.53
JPN,X,2007,0.0,203357582252.0,30.52
JPN,X,2007,1.0,68305097355.0,10.25
JPN,X,2007,2.0,48887036154.0,7.34
JPN,X,2007,3.0,345710407739.0,51.89
JPN,X,2008,0.0,202764602715.0,27.72
JPN,X,2008,1.0,113233918484.0,15.48
JPN,X,2008,2.0,60224695983.0,8.23
JPN,X,2008,3.0,355120062048.0,48.56
JPN,X,2009,0.0,166998235197.0,30.87
JPN,X,2009,1.0,77703254015.0,14.36
JPN,X,2009,2.0,47154414375.0,8.72
JPN,X,2009,3.0,249185997128.0,46.06
JPN,X,2010,0.0,221328455246.0,31.05
JPN,X,2010,1.0,98730383798.0,13.85
JPN,X,2010,2.0,79852917286.0,11.2
JPN,X,2010,3.0,312930555971.0,43.9
JPN,X,2011,0.0,235136838753.0,30.59
JPN,X,2011,1.0,110062000313.0,14.32
JPN,X,2011,2.0,86621923868.0,11.27
JPN,X,2011,3.0,336746839238.0,43.81
JPN,X,2012,0.0,221969817637.0,29.61
JPN,X,2012,1.0,111557921244.0,14.88
JPN,X,2012,2.0,87878794319.0,11.72
JPN,X,2012,3.0,328167892615.0,43.78
JPN,X,2013,0.0,201780456772.0,30.07
JPN,X,2013,1.0,96380080714.0,14.36
JPN,X,2013,2.0,75511035456.0,11.25
JPN,X,2013,3.0,297459365268.0,44.32
JPN,X,2014,0.0,234001506665.0,36.19
JPN,X,2014,1.0,58916520922.0,9.11
JPN,X,2014,2.0,68924073394.0,10.66
JPN,X,2014,3.0,284796909570.0,44.04
JPN,X,2015,0.0,209194701393.0,35.82
JPN,X,2015,1.0,49064124950.0,8.4
JPN,X,2015,2.0,61649469538.0,10.56
JPN,X,2015,3.0,264109529462.0,45.22
JPN,X,2016,0.0,209280911265.0,34.79
JPN,X,2016,1.0,49949112768.0,8.3
JPN,X,2016,2.0,63252764858.0,10.51
JPN,X,2016,3.0,279132938507.0,46.4
JPN,X,2017,0.0,230572189617.41098,35.24
JPN,X,2017,1.0,65045890674.489,9.94
JPN,X,2017,2.0,59026606613.872,9.02
JPN,X,2017,3.0,299661535476.643,45.8
JPN,X,2018,0.0,230496475287.40997,33.32
JPN,X,2018,1.0,99011775300.774,14.31
JPN,X,2018,2.0,53948087280.581,7.8
JPN,X,2018,3.0,308307300071.519,44.57
JPN,X,2019,0.0,217550456621.83,33.02
JPN,X,2019,1.0,92762733108.983,14.08
JPN,X,2019,2.0,51906708131.833,7.88
JPN,X,2019,3.0,296662636004.114,45.03
JPN,X,2020,0.0,214440695861.93503,36.08
JPN,X,2020,1.0,83860974618.947,14.11
JPN,X,2020,2.0,47635065905.364,8.01
JPN,X,2020,3.0,248456557814.534,41.8
JPN,X,2021,0.0,268834660780.86697,38.41
JPN,X,2021,1.0,83435218532.496,11.92
JPN,X,2021,2.0,52688776554.104004,7.53
JPN,X,2021,3.0,294953167754.106,42.14
JPN,X,2022,0.0,248967536755.44702,35.99
JPN,X,2022,1.0,84267164624.82199,12.18
JPN,X,2022,2.0,62023295594.306,8.96
JPN,X,2022,3.0,296582861865.834,42.87
JPN,X,2023,0.0,200420100612.343,29.8
JPN,X,2023,1.0,92028736367.284,13.69
JPN,X,2023,2.0,84200582454.244,12.52
JPN,X,2023,3.0,295823801476.92,43.99
JPN,X,2024,0.0,204352452147.39,30.99
JPN,X,2024,1.0,104630276277.864,15.87
JPN,X,2024,2.0,122247886779.205,18.54
JPN,X,2024,3.0,228170151350.97,34.6
LTU,M,2000,0.0,106916476.0,2.01
LTU,M,2000,1.0,1754185700.0,32.9
LTU,M,2000,2.0,217849915.0,4.09
LTU,M,2000,3.0,3252605754.0,61.01
LTU,M,2001,0.0,156263496.0,2.52
LTU,M,2001,1.0,1913749826.0,30.82
LTU,M,2001,2.0,267572476.0,4.31
LTU,M,2001,3.0,3871634189.0,62.35
LTU,M,2002,0.0,229900255.0,3.06
LTU,M,2002,1.0,2097910849.0,27.9
LTU,M,2002,2.0,404879958.0,5.38
LTU,M,2002,3.0,4787686226.0,63.66
LTU,M,2003,0.0,338859445.0,3.53
LTU,M,2003,1.0,2577357360.0,26.82
LTU,M,2003,2.0,496605626.0,5.17
LTU,M,2003,3.0,6198421541.0,64.49
LTU,M,2004,0.0,330813837.0,2.69
LTU,M,2004,1.0,3374057535.0,27.43
LTU,M,2004,2.0,698770291.0,5.68
LTU,M,2004,3.0,7897973758.0,64.2
LTU,M,2005,0.0,407251689.0,2.64
LTU,M,2005,1.0,4907395702.0,31.83
LTU,M,2005,2.0,853825324.0,5.54
LTU,M,2005,3.0,9247018262.0,59.99
LTU,M,2006,0.0,543961389.0,2.83
LTU,M,2006,1.0,5292549644.0,27.5
LTU,M,2006,2.0,1506153334.0,7.83
LTU,M,2006,3.0,11901570524.0,61.84
LTU,M,2007,0.0,829369185.0,3.41
LTU,M,2007,1.0,5096083949.0,20.94
LTU,M,2007,2.0,2087640847.0,8.58
LTU,M,2007,3.0,16322124374.0,67.07
LTU,M,2008,0.0,922694110.0,2.96
LTU,M,2008,1.0,10409853051.0,33.37
LTU,M,2008,2.0,2455017036.0,7.87
LTU,M,2008,3.0,17405017789.0,55.8
LTU,M,2009,0.0,518885354.0,2.84
LTU,M,2009,1.0,6032465205.0,32.97
LTU,M,2009,2.0,480943477.0,2.63
LTU,M,2009,3.0,11266662209.0,61.57
LTU,M,2010,0.0,718214958.0,3.08
LTU,M,2010,1.0,8508626713.0,36.54
LTU,M,2010,2.0,573530144.0,2.46
LTU,M,2010,3.0,13487222891.0,57.92
LTU,M,2011,0.0,863083684.0,2.79
LTU,M,2011,1.0,11502313451.0,37.15
LTU,M,2011,2.0,707925631.0,2.29
LTU,M,2011,3.0,17886247937.0,57.77
LTU,M,2012,0.0,805235253.0,2.51
LTU,M,2012,1.0,11840713073.0,36.89
LTU,M,2012,2.0,718215030.0,2.24
LTU,M,2012,3.0,18728987317.0,58.36
LTU,M,2013,0.0,881810938.0,2.54
LTU,M,2013,1.0,11603601102.0,33.48
LTU,M,2013,2.0,2877480176.0,8.3
LTU,M,2013,3.0,19298825625.0,55.68
LTU,M,2014,0.0,1058436659.0,3.02
LTU,M,2014,1.0,9958737464.0,28.42
LTU,M,2014,2.0,702430575.0,2.0
LTU,M,2014,3.0,23317911658.0,66.55
LTU,M,2015,0.0,985764104.0,3.52
LTU,M,2015,1.0,6510295020.0,23.26
LTU,M,2015,2.0,724590809.0,2.59
LTU,M,2015,3.0,19769717374.0,70.63
LTU,M,2016,0.0,969293938.99,3.56
LTU,M,2016,1.0,5392749542.0,19.82
LTU,M,2016,2.0,5834328176.79,21.44
LTU,M,2016,3.0,15017270524.89,55.18
LTU,M,2017,0.0,1265741728.95,3.95
LTU,M,2017,1.0,6428165706.99,20.04
LTU,M,2017,2.0,4145954405.97,12.92
LTU,M,2017,3.0,20241726861.55,63.09
LTU,M,2018,0.0,1677081969.0,4.63
LTU,M,2018,1.0,8102504644.99,22.36
LTU,M,2018,2.0,4712845031.93,13.01
LTU,M,2018,3.0,21736943456.69,60.0
LTU,M,2019,0.0,1411542499.0,3.99
LTU,M,2019,1.0,7630499373.98,21.57
LTU,M,2019,2.0,5259430252.91,14.86
LTU,M,2019,3.0,21081827635.59,59.58
LTU,M,2020,0.0,1642823387.0,4.97
LTU,M,2020,1.0,5297664973.0,16.02
LTU,M,2020,2.0,6165552068.0,18.65
LTU,M,2020,3.0,19959731723.0,60.36
LTU,M,2021,0.0,2172487824.99,4.92
LTU,M,2021,1.0,8820498804.99,19.96
LTU,M,2021,2.0,8402847459.7699995,19.01
LTU,M,2021,3.0,24804323548.68,56.12
LTU,M,2022,0.0,4740532548.0,8.68
LTU,M,2022,1.0,6351444697.0,11.63
LTU,M,2022,2.0,8043624840.0,14.73
LTU,M,2022,3.0,35461861847.0,64.95
LTU,M,2023,0.0,4476287901.0,9.32
LTU,M,2023,1.0,2643676698.0,5.51
LTU,M,2023,2.0,8441413214.0,17.58
LTU,M,2023,3.0,32458952336.0,67.59
LTU,M,2024,0.0,4926184645.0,11.14
LTU,M,2024,1.0,2965488795.0,6.7
LTU,M,2024,2.0,9445640066.0,21.35
LTU,M,2024,3.0,26895030164.0,60.8
LTU,X,2000,0.0,16067173.0,0.42
LTU,X,2000,1.0,620721320.0,16.32
LTU,X,2000,2.0,685836725.0,18.04
LTU,X,2000,3.0,2480063719.0,65.22
LTU,X,2001,0.0,13196731.0,0.29
LTU,X,2001,1.0,910266295.0,19.9
LTU,X,2001,2.0,677999915.0,14.82
LTU,X,2001,3.0,2973573312.0,65.0
LTU,X,2002,0.0,45930307.0,0.84
LTU,X,2002,1.0,1065212856.0,19.51
LTU,X,2002,2.0,736100745.0,13.48
LTU,X,2002,3.0,3613716589.0,66.17
LTU,X,2003,0.0,41129485.0,0.58
LTU,X,2003,1.0,1239027358.0,17.33
LTU,X,2003,2.0,928425194.0,12.98
LTU,X,2003,3.0,4941454489.0,69.11
LTU,X,2004,0.0,35362478.0,0.38
LTU,X,2004,1.0,1539809332.0,16.63
LTU,X,2004,2.0,1202014677.0,12.98
LTU,X,2004,3.0,6479838422.0,70.0
LTU,X,2005,0.0,41772274.0,0.36
LTU,X,2005,1.0,2457917797.0,20.93
LTU,X,2005,2.0,1474671911.0,12.56
LTU,X,2005,3.0,7770645972.0,66.16
LTU,X,2006,0.0,72369137.0,0.51
LTU,X,2006,1.0,3051368375.0,21.64
LTU,X,2006,2.0,2205958253.0,15.65
LTU,X,2006,3.0,8769331936.0,62.2
LTU,X,2007,0.0,160522230.0,0.94
LTU,X,2007,1.0,3985187402.0,23.3
LTU,X,2007,2.0,3002983945.0,17.56
LTU,X,2007,3.0,9953470805.0,58.2
LTU,X,2008,0.0,173111485.0,0.73
LTU,X,2008,1.0,5671121332.0,23.98
LTU,X,2008,2.0,4383250623.0,18.54
LTU,X,2008,3.0,13419025299.0,56.75
LTU,X,2009,0.0,218363326.0,1.33
LTU,X,2009,1.0,3753413278.0,22.78
LTU,X,2009,2.0,799040166.0,4.85
LTU,X,2009,3.0,11702748846.0,71.04
LTU,X,2010,0.0,196285171.0,0.94
LTU,X,2010,1.0,5782450554.0,27.81
LTU,X,2010,2.0,564128073.0,2.71
LTU,X,2010,3.0,14246336746.0,68.53
LTU,X,2011,0.0,269732288.0,0.98
LTU,X,2011,1.0,8085996826.0,29.31
LTU,X,2011,2.0,779766666.0,2.83
LTU,X,2011,3.0,18448640066.0,66.88
LTU,X,2012,0.0,323360026.0,1.1
LTU,X,2012,1.0,9267698980.0,31.5
LTU,X,2012,2.0,814365461.0,2.77
LTU,X,2012,3.0,19013280190.0,64.63
LTU,X,2013,0.0,544075057.0,1.68
LTU,X,2013,1.0,11625446878.0,35.89
LTU,X,2013,2.0,3828717352.0,11.82
LTU,X,2013,3.0,16394316792.0,50.61
LTU,X,2014,0.0,625442852.0,1.94
LTU,X,2014,1.0,11190387443.0,34.64
LTU,X,2014,2.0,630922699.0,1.95
LTU,X,2014,3.0,19862674156.0,61.48
LTU,X,2015,0.0,702870457.0,2.78
LTU,X,2015,1.0,6412564425.0,25.35
LTU,X,2015,2.0,668954527.0,2.64
LTU,X,2015,3.0,17510468110.0,69.23
LTU,X,2016,0.0,634284932.0,2.55
LTU,X,2016,1.0,6152075802.94,24.7
LTU,X,2016,2.0,5454469843.889999,21.9
LTU,X,2016,3.0,12667573770.97,50.86
LTU,X,2017,0.0,843890915.99,2.84
LTU,X,2017,1.0,8111869611.900001,27.27
LTU,X,2017,2.0,3224833621.9799995,10.84
LTU,X,2017,3.0,17565751436.93,59.05
