reporterISO,refYear,flowCode,v2x_regime,primaryValue,share
IDN,2013,M,3.0,62653832658.0,34.58
IDN,2013,X,0.0,32953705526.0,18.68
IDN,2013,X,1.0,43149809305.0,24.45
IDN,2013,X,2.0,23122315265.0,13.1
IDN,2013,X,3.0,77226861382.0,43.77
IDN,2014,M,0.0,57800545587.0,33.27
IDN,2014,M,1.0,43359272799.0,24.95
IDN,2014,M,2.0,13487590072.0,7.76
IDN,2014,M,3.0,59104844012.0,34.02
IDN,2014,X,0.0,34230392038.0,20.2
IDN,2014,X,1.0,38421661900.0,22.68
IDN,2014,X,2.0,22841105109.0,13.48
IDN,2014,X,3.0,73938152650.0,43.64
IDN,2015,M,0.0,49200837024.0,35.31
IDN,2015,M,1.0,31938049488.0,22.92
IDN,2015,M,2.0,9551587723.0,6.86
IDN,2015,M,3.0,48643509363.0,34.91
IDN,2015,X,0.0,30186180173.0,20.8
IDN,2015,X,1.0,30746665991.0,21.18
IDN,2015,X,2.0,21286996054.0,14.66
IDN,2015,X,3.0,62938182800.0,43.36
IDN,2016,M,0.0,50076039293.0,37.76
IDN,2016,M,1.0,26319114197.0,19.85
IDN,2016,M,2.0,10297452858.0,7.77
IDN,2016,M,3.0,45920664421.0,34.63
IDN,2016,X,0.0,31203371986.0,22.18
IDN,2016,X,1.0,28255676181.0,20.08
IDN,2016,X,2.0,21249031923.0,15.1
IDN,2016,X,3.0,59980448632.0,42.63
IDN,2017,M,0.0,57413438890.0,37.41
IDN,2017,M,1.0,35604945056.0,23.2
IDN,2017,M,2.0,7126719618.0,4.64
IDN,2017,M,3.0,53322743089.0,34.75
IDN,2017,X,0.0,39522412926.364,24.03
IDN,2017,X,1.0,47200246528.383,28.7
IDN,2017,X,2.0,12834818693.5,7.8
IDN,2017,X,3.0,64919711498.966995,39.47
IDN,2018,M,0.0,68528288642.0,37.07
IDN,2018,M,1.0,47402748454.0,25.64
IDN,2018,M,2.0,8339702998.0,4.51
IDN,2018,M,3.0,60608953511.0,32.78
IDN,2018,X,0.0,40270679985.329,22.96
IDN,2018,X,1.0,59757728702.263,34.07
IDN,2018,X,2.0,6713246491.87,3.83
IDN,2018,X,3.0,68632899599.391,39.14
IDN,2019,M,0.0,65574472131.0,39.19
IDN,2019,M,1.0,38110869020.0,22.78
IDN,2019,M,2.0,9156446410.0,5.47
IDN,2019,M,3.0,54467863179.0,32.56
IDN,2019,X,0.0,40859465605.871,25.0
IDN,2019,X,1.0,56748665101.92,34.72
IDN,2019,X,2.0,6225734474.602,3.81
IDN,2019,X,3.0,59625217186.09699,36.48
IDN,2020,M,0.0,54998147522.0,39.92
IDN,2020,M,1.0,29784816141.0,21.62
IDN,2020,M,2.0,10137468924.0,7.36
IDN,2020,M,3.0,42843747002.0,31.1
IDN,2020,X,0.0,42624579856.707,26.83
IDN,2020,X,1.0,51561681900.42,32.45
IDN,2020,X,2.0,6712986872.144,4.22
IDN,2020,X,3.0,57994217275.675,36.5
IDN,2021,M,0.0,80937116281.0,42.24
IDN,2021,M,1.0,41078185896.0,21.44
IDN,2021,M,2.0,9566502881.0,4.99
IDN,2021,M,3.0,60052389694.0,31.34
IDN,2021,X,0.0,76058444881.232,33.91
IDN,2021,X,1.0,61985634551.741,27.64
IDN,2021,X,2.0,8431693336.2,3.76
IDN,2021,X,3.0,77788023402.227,34.69
IDN,2022,M,0.0,98379744152.0,42.36
IDN,2022,M,1.0,55526163210.0,23.91
IDN,2022,M,2.0,13420079409.0,5.78
IDN,2022,M,3.0,64907915302.0,27.95
IDN,2022,X,0.0,93201551699.0,32.94
IDN,2022,X,1.0,84113815543.0,29.73
IDN,2022,X,2.0,11713517452.0,4.14
IDN,2022,X,3.0,93890926711.0,33.19
IDN,2023,M,0.0,81102923474.0,37.28
IDN,2023,M,1.0,49562146781.0,22.78
IDN,2023,M,2.0,22996752195.0,10.57
IDN,2023,M,3.0,63867681768.0,29.36
IDN,2023,X,0.0,83917657160.45801,33.34
IDN,2023,X,1.0,66555361286.808,26.45
IDN,2023,X,2.0,23804022566.582,9.46
IDN,2023,X,3.0,77388854710.245,30.75
IND,2000,M,0.0,7176129834.0,18.38
IND,2000,M,1.0,6275149866.0,16.07
IND,2000,M,2.0,2401879361.0,6.15
IND,2000,M,3.0,23197521909.0,59.4
IND,2000,X,0.0,8061597792.0,19.85
IND,2000,X,1.0,4877090173.0,12.01
IND,2000,X,2.0,3159453391.0,7.78
IND,2000,X,3.0,24521493496.0,60.37
IND,2001,M,0.0,5234199335.0,14.49
IND,2001,M,1.0,4540860478.0,12.57
IND,2001,M,2.0,2735806628.0,7.57
IND,2001,M,3.0,23618563524.0,65.37
IND,2001,X,0.0,8290842110.0,20.05
IND,2001,X,1.0,6065575941.0,14.67
IND,2001,X,2.0,3771800971.0,9.12
IND,2001,X,3.0,23219279696.0,56.16
IND,2002,M,0.0,6439085645.0,15.83
IND,2002,M,1.0,4675320019.0,11.5
IND,2002,M,2.0,3064564802.0,7.54
IND,2002,M,3.0,26489913381.0,65.14
IND,2002,X,0.0,9969334057.0,20.52
IND,2002,X,1.0,7049668677.0,14.51
IND,2002,X,2.0,4542370406.0,9.35
IND,2002,X,3.0,27033940956.0,55.63
IND,2003,M,0.0,8931742649.0,17.23
IND,2003,M,1.0,6010594452.0,11.6
IND,2003,M,2.0,4104690424.0,7.92
IND,2003,M,3.0,32784043406.0,63.25
IND,2003,X,0.0,13919019721.0,23.76
IND,2003,X,1.0,8744618325.0,14.92
IND,2003,X,2.0,5430062614.0,9.27
IND,2003,X,3.0,30496975328.0,52.05
IND,2004,M,0.0,14986223217.0,21.27
IND,2004,M,1.0,8068147467.0,11.45
IND,2004,M,2.0,5655093550.0,8.03
IND,2004,M,3.0,41733038152.0,59.24
IND,2004,X,0.0,18731611106.0,25.03
IND,2004,X,1.0,12607695088.0,16.85
IND,2004,X,2.0,6558658585.0,8.76
IND,2004,X,3.0,36942508028.0,49.36
IND,2005,M,0.0,22537132183.0,22.78
IND,2005,M,1.0,11615619240.0,11.74
IND,2005,M,2.0,7170690471.0,7.25
IND,2005,M,3.0,57612551329.0,58.23
IND,2005,X,0.0,25606501550.0,25.74
IND,2005,X,1.0,18162872234.0,18.26
IND,2005,X,2.0,6998760002.0,7.04
IND,2005,X,3.0,48699180151.0,48.96
IND,2006,M,0.0,46889372609.0,28.74
IND,2006,M,1.0,36303229802.0,22.25
IND,2006,M,2.0,8854734617.0,5.43
IND,2006,M,3.0,71126686601.0,43.59
IND,2006,X,0.0,30685916808.0,25.56
IND,2006,X,1.0,23292948156.0,19.4
IND,2006,X,2.0,8842495945.0,7.37
IND,2006,X,3.0,57220213605.0,47.67
IND,2007,M,0.0,72845476284.0,33.81
IND,2007,M,1.0,45651341056.0,21.19
IND,2007,M,2.0,11095639686.0,5.15
IND,2007,M,3.0,85878317760.0,39.86
IND,2007,X,0.0,43430450345.0,30.14
IND,2007,X,1.0,25474099925.0,17.68
IND,2007,X,2.0,9097768330.0,6.31
IND,2007,X,3.0,66094826417.0,45.87
IND,2008,M,0.0,102610499122.0,33.06
IND,2008,M,1.0,71455425026.0,23.02
IND,2008,M,2.0,15405797373.0,4.96
IND,2008,M,3.0,120914240905.0,38.96
IND,2008,X,0.0,48612867749.0,27.13
IND,2008,X,1.0,40133097629.0,22.4
IND,2008,X,2.0,12028361369.0,6.71
IND,2008,X,3.0,78391634258.0,43.75
IND,2009,M,0.0,92083975777.0,35.16
IND,2009,M,1.0,49503383225.0,18.9
IND,2009,M,2.0,17409859218.0,6.65
IND,2009,M,3.0,102870481693.0,39.28
IND,2009,X,0.0,53319989798.0,31.82
IND,2009,X,1.0,32653107625.0,19.49
IND,2009,X,2.0,11410844481.0,6.81
IND,2009,X,3.0,70187519510.0,41.89
IND,2010,M,0.0,124660929042.0,36.22
IND,2010,M,1.0,72161475225.0,20.96
IND,2010,M,2.0,19346081440.0,5.62
IND,2010,M,3.0,128042562567.0,37.2
IND,2010,X,0.0,66728995775.0,31.38
IND,2010,X,1.0,42269214546.0,19.88
IND,2010,X,2.0,19162495371.0,9.01
IND,2010,X,3.0,84456085205.0,39.72
IND,2011,M,0.0,167232388907.0,36.92
IND,2011,M,1.0,95614797533.0,21.11
IND,2011,M,2.0,26348158382.0,5.82
IND,2011,M,3.0,163823022294.0,36.16
IND,2011,X,0.0,80781015502.0,29.32
IND,2011,X,1.0,55038673032.0,19.98
IND,2011,X,2.0,26798053446.0,9.73
IND,2011,X,3.0,112867698177.0,40.97
IND,2012,M,0.0,174282648997.0,36.12
IND,2012,M,1.0,100623867396.0,20.85
IND,2012,M,2.0,44570069559.0,9.24
IND,2012,M,3.0,163092620073.0,33.8
IND,2012,X,0.0,81385089739.0,28.9
IND,2012,X,1.0,59239299375.0,21.03
IND,2012,X,2.0,28012294248.0,9.95
IND,2012,X,3.0,112989056574.0,40.12
IND,2013,M,0.0,172092178747.0,37.49
IND,2013,M,1.0,92756985407.0,20.21
IND,2013,M,2.0,54016894192.0,11.77
IND,2013,M,3.0,140131229250.0,30.53
IND,2013,X,0.0,94217020114.0,29.03
IND,2013,X,1.0,71306232806.0,21.97
IND,2013,X,2.0,36268446816.0,11.17
IND,2013,X,3.0,122764082784.0,37.83
IND,2014,M,0.0,169187489113.0,37.84
IND,2014,M,1.0,86306597453.0,19.31
IND,2014,M,2.0,56211337390.0,12.57
IND,2014,M,3.0,135355129199.0,30.28
IND,2014,X,0.0,91341116491.0,29.25
IND,2014,X,1.0,63315302612.0,20.28
IND,2014,X,2.0,42600790055.0,13.64
IND,2014,X,3.0,115006865751.0,36.83
IND,2015,M,0.0,137603570138.0,36.41
IND,2015,M,1.0,62839988435.0,16.63
IND,2015,M,2.0,50363925307.0,13.33
IND,2015,M,3.0,127125334911.0,33.64
IND,2015,X,0.0,73958884950.0,28.47
IND,2015,X,1.0,46242999446.0,17.8
IND,2015,X,2.0,36465411731.0,14.04
IND,2015,X,3.0,103101663102.0,39.69
IND,2016,M,0.0,129030384511.0,37.5
IND,2016,M,1.0,58326634526.0,16.95
IND,2016,M,2.0,42864628984.0,12.46
IND,2016,M,3.0,113820421805.0,33.08
IND,2016,X,0.0,73708275836.0,28.9
IND,2016,X,1.0,41992755998.0,16.46
IND,2016,X,2.0,36206580171.0,14.19
IND,2016,X,3.0,103173264615.0,40.45
IND,2017,M,0.0,157666150430.05,36.57
IND,2017,M,1.0,77181529068.7,17.9
IND,2017,M,2.0,56640968066.97,13.14
IND,2017,M,3.0,139632197864.976,32.39
IND,2017,X,0.0,81518757728.248,28.13
IND,2017,X,1.0,52944792446.441,18.27
IND,2017,X,2.0,39657694235.132,13.69
IND,2017,X,3.0,115663709496.952,39.91
IND,2018,M,0.0,177858033757.68,35.57
IND,2018,M,1.0,107893186200.303,21.58
IND,2018,M,2.0,62205787445.284,12.44
IND,2018,M,3.0,152092537690.16,30.42
IND,2018,X,0.0,76688115537.466,24.23
IND,2018,X,1.0,67626658030.268,21.37
IND,2018,X,2.0,43849429293.3,13.85
IND,2018,X,3.0,128352652620.563,40.55
IND,2019,M,0.0,174877381173.572,36.9
IND,2019,M,1.0,93608397147.065,19.75
IND,2019,M,2.0,57920351360.308,12.22
IND,2019,M,3.0,147464791796.206,31.12
IND,2019,X,0.0,77774584099.352,24.46
IND,2019,X,1.0,67527573407.876,21.24
IND,2019,X,2.0,43823894770.618,13.78
IND,2019,X,3.0,128825847275.18001,40.52
IND,2020,M,0.0,140630736436.55,38.67
IND,2020,M,1.0,67194310938.787,18.48
IND,2020,M,2.0,48680688042.114,13.38
IND,2020,M,3.0,107193509540.104,29.47
IND,2020,X,0.0,65648846603.595,24.07
IND,2020,X,1.0,56659519733.045,20.77
IND,2020,X,2.0,41453403316.131,15.2
IND,2020,X,3.0,109034031836.699,39.97
IND,2021,M,0.0,225651744223.44598,40.01
IND,2021,M,1.0,99401284002.231,17.63
IND,2021,M,2.0,62836246686.387,11.14
IND,2021,M,3.0,176038002417.942,31.22
IND,2021,X,0.0,93645472403.217,23.96
IND,2021,X,1.0,74257138819.106,19.0
IND,2021,X,2.0,56140617973.873,14.36
IND,2021,X,3.0,166793706056.269,42.68
IND,2022,M,0.0,294141037348.547,40.61
IND,2022,M,1.0,158614013549.068,21.9
IND,2022,M,2.0,80820286055.075,11.16
IND,2022,M,3.0,190659844839.341,26.33
IND,2022,X,0.0,98838229448.337,22.15
IND,2022,X,1.0,83626097185.793,18.74
IND,2022,X,2.0,72297946185.05501,16.2
IND,2022,X,3.0,191519473746.548,42.91
IND,2023,M,0.0,243839560840.99298,36.76
IND,2023,M,1.0,151881701983.26,22.9
IND,2023,M,2.0,93144390717.716,14.04
IND,2023,M,3.0,174462240070.043,26.3
IND,2023,X,0.0,93295152911.425,21.93
IND,2023,X,1.0,75397238895.725,17.73
IND,2023,X,2.0,78499537794.935,18.45
IND,2023,X,3.0,178165412391.679,41.89
IND,2024,M,0.0,261920517988.783,38.2
IND,2024,M,1.0,177810760605.164,25.93
IND,2024,M,2.0,89031528929.19301,12.98
IND,2024,M,3.0,156950495581.59,22.89
IND,2024,X,0.0,92823119905.154,21.62
IND,2024,X,1.0,78899861946.343,18.38
IND,2024,X,2.0,84444883855.365,19.67
IND,2024,X,3.0,173101805635.76,40.32
IRL,2000,M,0.0,1603290610.541,3.33
IRL,2000,M,1.0,2725289986.45,5.66
IRL,2000,M,2.0,1488365868.642,3.09
IRL,2000,M,3.0,42303994562.144,87.91
IRL,2000,X,0.0,1585477258.987,2.12
IRL,2000,X,1.0,1903055828.105,2.55
IRL,2000,X,2.0,2212199518.77,2.96
IRL,2000,X,3.0,68996250407.675,92.37
IRL,2001,M,0.0,1648512352.84,3.43
IRL,2001,M,1.0,2017697643.46,4.2
IRL,2001,M,2.0,1592256419.168,3.31
IRL,2001,M,3.0,42803686176.005,89.06
IRL,2001,X,0.0,1788464807.5700002,2.24
IRL,2001,X,1.0,2264746756.61,2.84
IRL,2001,X,2.0,2423236360.321,3.03
IRL,2001,X,3.0,73404988090.528,91.89
IRL,2002,M,0.0,2038909512.8969998,4.1
IRL,2002,M,1.0,1905024519.0730002,3.83
IRL,2002,M,2.0,1723476340.657,3.46
IRL,2002,M,3.0,44085637694.777,88.61
IRL,2002,X,0.0,1807358017.506,2.11
IRL,2002,X,1.0,2156747232.797,2.52
IRL,2002,X,2.0,1869125368.873,2.18
IRL,2002,X,3.0,79901348222.405,93.2
IRL,2003,M,0.0,3105339818.356,5.9
IRL,2003,M,1.0,2026058207.4729998,3.85
IRL,2003,M,2.0,1985097087.577,3.77
IRL,2003,M,3.0,45478679166.255,86.47
IRL,2003,X,0.0,2182850457.988,2.4
IRL,2003,X,1.0,2287499248.386,2.52
IRL,2003,X,2.0,2307188175.874,2.54
IRL,2003,X,3.0,84070815127.125,92.54
IRL,2004,M,0.0,4262654646.7860003,6.96
IRL,2004,M,1.0,2206225867.5480003,3.6
IRL,2004,M,2.0,2153023373.387,3.52
IRL,2004,M,3.0,52598602598.667,85.92
IRL,2004,X,0.0,2715430615.759,2.64
IRL,2004,X,1.0,2743930224.66,2.67
IRL,2004,X,2.0,2142320685.1890001,2.09
IRL,2004,X,3.0,95066358877.235,92.6
IRL,2005,M,0.0,5448632468.292999,7.81
IRL,2005,M,1.0,2397416182.726,3.44
IRL,2005,M,2.0,2159389830.163,3.1
IRL,2005,M,3.0,59752041196.109,85.66
IRL,2005,X,0.0,2714258750.989,2.57
IRL,2005,X,1.0,2918579352.583,2.76
IRL,2005,X,2.0,2241198466.2339997,2.12
IRL,2005,X,3.0,97685740520.13,92.54
IRL,2006,M,0.0,6187590528.512,8.04
IRL,2006,M,1.0,3415558946.307,4.44
IRL,2006,M,2.0,2256530515.073,2.93
IRL,2006,M,3.0,65136026801.982,84.6
IRL,2006,X,0.0,2957714845.883,2.77
IRL,2006,X,1.0,3744396322.816,3.5
IRL,2006,X,2.0,2670024665.284,2.5
IRL,2006,X,3.0,97531913679.367,91.23
IRL,2007,M,0.0,8256408001.376,9.48
IRL,2007,M,1.0,2596857346.968,2.98
IRL,2007,M,2.0,2484973851.494,2.85
IRL,2007,M,3.0,73788975531.366,84.69
IRL,2007,X,0.0,4281026860.389,3.54
IRL,2007,X,1.0,4013773197.751,3.32
IRL,2007,X,2.0,3019207845.889,2.5
IRL,2007,X,3.0,109576501687.42,90.64
IRL,2008,M,0.0,6751063280.832001,8.04
IRL,2008,M,1.0,2945495859.299,3.51
IRL,2008,M,2.0,2682894641.049,3.2
IRL,2008,M,3.0,71544159778.973,85.25
IRL,2008,X,0.0,4973691683.569,3.91
IRL,2008,X,1.0,4747721998.276999,3.74
IRL,2008,X,2.0,3529112723.652,2.78
IRL,2008,X,3.0,113830794267.54001,89.57
IRL,2009,M,0.0,4693285334.368,7.22
IRL,2009,M,1.0,2114689837.563,3.25
IRL,2009,M,2.0,1888498760.33,2.91
IRL,2009,M,3.0,56295799826.727005,86.62
IRL,2009,X,0.0,4817547402.829,4.03
IRL,2009,X,1.0,3590932900.288,3.0
IRL,2009,X,2.0,3223187824.798,2.7
IRL,2009,X,3.0,107911497304.8,90.27
IRL,2010,M,0.0,4405756483.337,7.08
IRL,2010,M,1.0,2029060248.399,3.26
IRL,2010,M,2.0,2610649630.281,4.19
IRL,2010,M,3.0,53210764956.342,85.47
IRL,2010,X,0.0,4728033148.882,4.0
IRL,2010,X,1.0,3430718290.006,2.9
IRL,2010,X,2.0,3307645471.625,2.8
IRL,2010,X,3.0,106798244600.138,90.3
IRL,2011,M,0.0,4116319321.238,5.83
IRL,2011,M,1.0,2370364790.794,3.36
IRL,2011,M,2.0,3561112684.404,5.04
IRL,2011,M,3.0,60565378802.679,85.77
IRL,2011,X,0.0,4962241732.701,3.9
IRL,2011,X,1.0,3744966575.943,2.94
IRL,2011,X,2.0,3782830712.6280003,2.97
IRL,2011,X,3.0,114791952476.315,90.19
IRL,2012,M,0.0,3907312644.908,5.61
IRL,2012,M,1.0,2911285906.646,4.18
IRL,2012,M,2.0,4423900675.027,6.36
IRL,2012,M,3.0,58347850477.511,83.84
IRL,2012,X,0.0,4637027494.923,3.94
IRL,2012,X,1.0,3043927922.303,2.59
IRL,2012,X,2.0,4242367687.923,3.61
IRL,2012,X,3.0,105652843087.441,89.86
IRL,2013,M,0.0,4428734881.199,6.06
IRL,2013,M,1.0,2891102569.213,3.95
IRL,2013,M,2.0,3320599603.862,4.54
IRL,2013,M,3.0,62495584790.706,85.45
IRL,2013,X,0.0,4570252988.749,3.89
IRL,2013,X,1.0,3770642202.954,3.21
IRL,2013,X,2.0,4526398613.403,3.85
IRL,2013,X,3.0,104754604054.019,89.06
IRL,2014,M,0.0,5926349276.438,7.27
IRL,2014,M,1.0,2690525140.489,3.3
IRL,2014,M,2.0,3199999095.132,3.93
IRL,2014,M,3.0,69705028767.771,85.5
IRL,2014,X,0.0,5381479608.664,4.41
IRL,2014,X,1.0,4073906571.268,3.34
IRL,2014,X,2.0,5003712833.985,4.1
IRL,2014,X,3.0,107437216291.641,88.14
IRL,2015,M,0.0,5801505146.247,7.59
IRL,2015,M,1.0,2459334434.312,3.22
IRL,2015,M,2.0,2909921823.215,3.81
IRL,2015,M,3.0,65304914256.065,85.39
IRL,2015,X,0.0,5089923762.372,4.11
IRL,2015,X,1.0,3396807088.577,2.74
IRL,2015,X,2.0,4864754109.252,3.92
IRL,2015,X,3.0,110618385607.132,89.23
IRL,2016,M,0.0,5481011044.775999,6.81
IRL,2016,M,1.0,2323664645.036,2.89
IRL,2016,M,2.0,3599486510.941,4.47
IRL,2016,M,3.0,69088586633.19,85.83
IRL,2016,X,0.0,6698356554.577,5.13
IRL,2016,X,1.0,3014548384.6940002,2.31
IRL,2016,X,2.0,5825369142.557,4.46
IRL,2016,X,3.0,115161217173.469,88.11
IRL,2017,M,0.0,5821502823.762,6.42
IRL,2017,M,1.0,3147063440.974,3.47
IRL,2017,M,2.0,2877912282.79,3.17
IRL,2017,M,3.0,78881124998.646,86.94
IRL,2017,X,0.0,7843697512.62,5.79
IRL,2017,X,1.0,3774153200.471,2.79
IRL,2017,X,2.0,5665692342.282001,4.18
IRL,2017,X,3.0,118170073445.32,87.24
IRL,2018,M,0.0,7397767814.353001,7.18
IRL,2018,M,1.0,4915962985.941999,4.77
IRL,2018,M,2.0,2908672967.879,2.82
IRL,2018,M,3.0,87805106695.862,85.22
IRL,2018,X,0.0,8362979206.884,5.17
IRL,2018,X,1.0,4626611223.958,2.86
IRL,2018,X,2.0,5690232258.482,3.52
IRL,2018,X,3.0,143108255446.897,88.45
IRL,2019,M,0.0,6951868892.831,7.04
IRL,2019,M,1.0,5014551820.886,5.08
IRL,2019,M,2.0,3321089258.294,3.36
IRL,2019,M,3.0,83447203364.537,84.52
IRL,2019,X,0.0,12419064205.416,7.32
IRL,2019,X,1.0,4736486592.132,2.79
IRL,2019,X,2.0,5966571336.299,3.52
IRL,2019,X,3.0,146557553592.10602,86.37
IRL,2020,M,0.0,8222440845.78,8.54
IRL,2020,M,1.0,4396690660.479,4.57
IRL,2020,M,2.0,4996553388.739,5.19
IRL,2020,M,3.0,78685870314.448,81.71
IRL,2020,X,0.0,14895549772.024002,8.14
IRL,2020,X,1.0,4444278449.866,2.43
IRL,2020,X,2.0,8554126773.265,4.68
IRL,2020,X,3.0,155012376025.65,84.75
IRL,2021,M,0.0,12010784315.62,9.93
IRL,2021,M,1.0,7389933915.791,6.11
IRL,2021,M,2.0,5406415520.162,4.47
IRL,2021,M,3.0,96095555032.822,79.48
IRL,2021,X,0.0,16884844743.925,8.69
IRL,2021,X,1.0,5356277383.127,2.76
IRL,2021,X,2.0,9315042014.152,4.79
IRL,2021,X,3.0,162811378641.404,83.76
IRL,2022,M,0.0,18363174795.66,12.59
IRL,2022,M,1.0,7150995011.43,4.9
IRL,2022,M,2.0,6085935616.242,4.17
IRL,2022,M,3.0,114221797040.937,78.33
IRL,2022,X,0.0,17650651423.617,8.1
IRL,2022,X,1.0,6165532773.713,2.83
IRL,2022,X,2.0,11216046514.568,5.15
IRL,2022,X,3.0,182870552683.198,83.92
IRL,2023,M,0.0,13905389460.897001,9.38
IRL,2023,M,1.0,7137772775.878,4.81
IRL,2023,M,2.0,13310793879.234,8.98
IRL,2023,M,3.0,113945579823.677,76.83
IRL,2023,X,0.0,13095121780.442001,6.2
IRL,2023,X,1.0,5673917188.963,2.69
IRL,2023,X,2.0,17382409524.956,8.23
IRL,2023,X,3.0,175075917882.42502,82.89
IRL,2024,M,0.0,16076162812.259,11.42
IRL,2024,M,1.0,7619041472.738,5.41
IRL,2024,M,2.0,38298247605.084,27.21
IRL,2024,M,3.0,78757700864.295,55.96
IRL,2024,X,0.0,13613229513.396,5.65
IRL,2024,X,1.0,5786212316.452,2.4
IRL,2024,X,2.0,44577138613.735,18.51
IRL,2024,X,3.0,176852674007.13,73.43
IRN,2000,M,0.0,1894262683.0,14.07
IRN,2000,M,1.0,1788529512.0,13.28
IRN,2000,M,2.0,1680907710.0,12.48
IRN,2000,M,3.0,8099729053.0,60.16
IRN,2000,X,0.0,1057471074.0,8.59
IRN,2000,X,1.0,745063075.0,6.05
IRN,2000,X,2.0,451400193.0,3.67
IRN,2000,X,3.0,10051076937.0,81.68
IRN,2001,M,0.0,2607262127.0,16.31
IRN,2001,M,1.0,1764328621.0,11.03
IRN,2001,M,2.0,2273845030.0,14.22
IRN,2001,M,3.0,9343673454.0,58.44
IRN,2001,X,0.0,1463206881.0,12.52
IRN,2001,X,1.0,950633010.0,8.13
IRN,2001,X,2.0,364078846.0,3.11
IRN,2001,X,3.0,8913148762.0,76.24
IRN,2002,M,0.0,3254701416.0,16.18
IRN,2002,M,1.0,2006277310.0,9.97
IRN,2002,M,2.0,2110683558.0,10.49
IRN,2002,M,3.0,12746993898.0,63.36
IRN,2002,X,0.0,1744721974.0,14.64
IRN,2002,X,1.0,1028019007.0,8.63
IRN,2002,X,2.0,417275794.0,3.5
IRN,2002,X,3.0,8723928649.0,73.22
IRN,2003,M,0.0,5249511273.0,21.34
IRN,2003,M,1.0,2891805162.0,11.76
IRN,2003,M,2.0,2984993268.0,12.14
IRN,2003,M,3.0,13469929508.0,54.76
IRN,2003,X,0.0,2336973067.0,14.14
IRN,2003,X,1.0,1156749523.0,7.0
IRN,2003,X,2.0,531649496.0,3.22
IRN,2003,X,3.0,12506754602.0,75.65
IRN,2004,M,0.0,7864214756.0,24.11
IRN,2004,M,1.0,2841577761.0,8.71
IRN,2004,M,2.0,3144465539.0,9.64
IRN,2004,M,3.0,18772935852.0,57.54
IRN,2004,X,0.0,2436801916.0,11.64
IRN,2004,X,1.0,1475628699.0,7.05
IRN,2004,X,2.0,766989104.0,3.66
IRN,2004,X,3.0,16251381292.0,77.64
IRN,2005,M,0.0,10360639066.0,27.21
IRN,2005,M,1.0,3378213220.0,8.87
IRN,2005,M,2.0,3319175775.0,8.72
IRN,2005,M,3.0,21012217280.0,55.19
IRN,2005,X,0.0,3181077780.0,8.52
IRN,2005,X,1.0,3002308558.0,8.04
IRN,2005,X,2.0,1249964346.0,3.35
IRN,2005,X,3.0,29899561034.0,80.09
IRN,2006,M,0.0,2684204394.0,26.17
IRN,2006,M,1.0,946596245.0,9.23
IRN,2006,M,2.0,1555486890.0,15.17
IRN,2006,M,3.0,5070255704.0,49.43
IRN,2006,X,0.0,4232295232.0,11.09
IRN,2006,X,1.0,4368369270.0,11.45
IRN,2006,X,2.0,1474958063.0,3.87
IRN,2006,X,3.0,28076537042.0,73.59
IRN,2011,M,0.0,25860269082.0,45.5
IRN,2011,M,1.0,3609480866.0,6.35
IRN,2011,M,2.0,5952764474.0,10.47
IRN,2011,M,3.0,21413102970.0,37.68
IRN,2011,X,0.0,10841293451.0,35.16
IRN,2011,X,1.0,11063095881.0,35.88
IRN,2011,X,2.0,5488632924.0,17.8
IRN,2011,X,3.0,3441747145.0,11.16
IRN,2013,M,0.0,21470903736.53,45.23
IRN,2013,M,1.0,6841741843.39,14.41
IRN,2013,M,2.0,5654321354.34,11.91
IRN,2013,M,3.0,13500592692.02,28.44
IRN,2013,X,0.0,13596562337.619999,43.89
IRN,2013,X,1.0,13053180703.630001,42.13
IRN,2013,X,2.0,2911240680.21,9.4
IRN,2013,X,3.0,1420966539.53,4.59
IRN,2014,M,0.0,24971149515.53,48.56
IRN,2014,M,1.0,6368384374.04,12.39
IRN,2014,M,2.0,4778535924.69,9.29
IRN,2014,M,3.0,15301161463.77,29.76
IRN,2014,X,0.0,16531950767.62,45.89
IRN,2014,X,1.0,14492171358.58,40.23
IRN,2014,X,2.0,2994785543.1200004,8.31
IRN,2014,X,3.0,2006412385.73,5.57
IRN,2015,M,0.0,18029326392.0,45.64
IRN,2015,M,1.0,5094940034.0,12.9
IRN,2015,M,2.0,3662222148.0,9.27
IRN,2015,M,3.0,12716283570.0,32.19
IRN,2015,X,0.0,15139746689.0,46.94
IRN,2015,X,1.0,12406472689.0,38.47
IRN,2015,X,2.0,2907842577.0,9.02
IRN,2015,X,3.0,1799848552.0,5.58
IRN,2016,M,0.0,17148398353.539999,40.66
IRN,2016,M,1.0,6648351465.58,15.76
IRN,2016,M,2.0,4555165621.05,10.8
IRN,2016,M,3.0,13822684905.73,32.77
IRN,2016,X,0.0,19118760153.0,44.22
IRN,2016,X,1.0,14834449690.659998,34.31
IRN,2016,X,2.0,3616307371.64,8.36
IRN,2016,X,3.0,5667514008.71,13.11
IRN,2017,M,0.0,22091377025.0,43.3
IRN,2017,M,1.0,8520157144.0,16.7
IRN,2017,M,2.0,1861438995.0,3.65
IRN,2017,M,3.0,18541871833.0,36.35
IRN,2017,X,0.0,19218683652.0,41.66
IRN,2017,X,1.0,19274687191.0,41.79
IRN,2017,X,2.0,1169421231.0,2.54
