Country Code,Time,"GDP per capita, PPP (current international $) [NY.GDP.PCAP.PP.CD]",Merchandise trade (% of GDP) [TG.VAL.TOTL.GD.ZS],"Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]",GDP growth (annual %) [NY.GDP.MKTP.KD.ZG],Control of Corruption: Estimate [CC.EST],"Inflation, consumer prices (annual %) [FP.CPI.TOTL.ZG]",General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS],Trade (% of GDP) [NE.TRD.GNFS.ZS],"Life expectancy at birth, total (years) [SP.DYN.LE00.IN]",Political Stability and Absence of Violence/Terrorism: Percentile Rank [PV.PER.RNK],Regulatory Quality: Percentile Rank [RQ.PER.RNK],Rule of Law: Percentile Rank [RL.PER.RNK],"Tariff rate, applied, simple mean, all products (%) [TM.TAX.MRCH.SM.AR.ZS]",regime_0_M_share,regime_1_M_share,regime_2_M_share,regime_3_M_share,regime_0_X_share,regime_1_X_share,regime_2_X_share,regime_3_X_share,dist,memberships
SYR,2006,3265.07029374996,66.3875923596099,8.17,5.04619555585526,-0.949827790260315,10.0241105377571,11.2915053486901,74.2052265865927,73.04,35.7487907409668,8.33333301544189,20.0956935882568,12.687142857142856,20.2,25.4,21.34,33.07,23.4,21.46,6.95,48.19,6677.0,25.0
SYR,2007,3265.07029374996,64.7492743109542,8.42,5.67459177685805,-1.00992751121521,3.90770950443607,12.286981935217,76.3793535157197,73.256,33.8164253234863,7.28155326843262,22.4880390167236,12.19142857142857,22.82,21.91,23.61,31.67,25.4,19.74,8.51,46.35,6677.0,26.0
SYR,2008,3265.07029374996,63.7677520361021,10.94,4.47667273608019,-1.07074987888336,15.7453252219709,11.2284421133469,74.2279600990172,73.368,31.730770111084,13.5922327041626,26.4423084259033,11.695714285714285,20.39,25.57,30.22,23.82,15.96,39.03,5.78,39.23,6677.0,26.0
SYR,2009,3265.07029374996,48.5994390947771,8.14,5.91204279337705,-1.05090487003326,2.92089711805367,11.973436003023,59.9438252393676,73.496,27.488151550293,20.5741634368896,34.1232223510742,11.2,18.77,20.76,32.17,28.3,17.82,40.87,5.09,36.22,6677.0,26.0
SYR,2010,3265.07029374996,49.4503813801787,8.61,5.19190584075331,-1.10248649120331,4.3974138315007,13.3239984096056,64.0101646947258,73.542,22.274881362915,21.0526313781738,33.1753540039062,11.86,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,27.0
SYR,2011,3265.07029374996,45.155845749834,8.61,2.8500028435797,-1.10073792934418,4.7531638888563,12.7846233306279,50.6960943456553,72.259,2.84360194206238,19.9052124023438,25.8215961456299,12.959999999999999,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,27.0
SYR,2012,3265.07029374996,36.2164501502558,8.61,-26.3390170772532,-1.21936678886414,36.7022953364139,14.5638350697326,35.3686903315942,66.206,0.473933637142181,4.7393364906311,12.2065725326538,14.06,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,25.0
SYR,2013,3265.07029374996,49.4118916717589,8.61,-26.3000876615061,-1.26576924324036,40.0318378290723,19.114396445054,44.7052547833532,65.146,0.473933637142181,3.79146909713745,4.6948356628418,15.16,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,25.0
SYR,2014,3265.07029374996,52.9344594146208,8.61,-10.310339909053,-1.56051528453827,10.9271141804297,19.6239364160388,54.2644225210945,65.492,0.0,3.8461537361145,5.76923084259033,14.277142857142858,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,25.0
SYR,2015,3265.07029374996,52.4204272463287,8.61,-4.179791613232,-1.56897044181824,38.4611429599733,16.7235303672229,51.0862078228369,63.265,0.0,3.80952382087708,4.7619047164917,13.394285714285715,17.98,24.81,20.84,36.37,13.81,32.88,6.82,46.49,6677.0,25.0
